Unit ID,Unit Visit Gkey,Actual Outbound Carrier visit ID,Current Yard Block,Current Slot Position,Move Complete Time
MSCU6013501,3134524,CMA180360,CWIT-2A,Y-CWIT-2A157K.3,05/25/2026 12:10
GCXU6013796,3134523,CMA180360,CWIT-2A,Y-CWIT-2A416A.2,05/25/2026 12:10
HLCU6014401,3134521,CMA180360,CWIT-2A,Y-CWIT-2A624J.6,05/25/2026 12:09
MAEU6010387,3134518,CMA180360,CWIT-1B,Y-CWIT-1B611A.4,05/25/2026 12:07
MSCU6009559,3134516,CMA180360,CWIT-5D,Y-CWIT-5D248D.2,05/25/2026 12:06
GCXU6013562,3134514,CMA180360,CWIT-1B,Y-CWIT-1B447D.1,05/25/2026 12:05
HLCU6008460,3134505,CMA180360,CWIT-2A,Y-CWIT-2A837M.6,05/25/2026 11:59
GCXU6015828,3134504,CMA180360,CWIT-1B,Y-CWIT-1B058C.4,05/25/2026 11:59
HLCU6014215,3133444,ONE180300,CWIT-4D,Y-CWIT-4D722D.6,05/25/2026 11:31
MAEU6010705,3133443,ONE180300,CWIT-4D,Y-CWIT-4D734L.5,05/25/2026 11:30
CMAU6015315,3133438,ONE180300,CWIT-4D,Y-CWIT-4D235A.2,05/25/2026 11:26
MSCU6008527,3133432,ONE180300,CWIT-4D,Y-CWIT-4D120N.2,05/25/2026 11:22
OOLU6009253,3133430,ONE180300,CWIT-4D,Y-CWIT-4D264J.1,05/25/2026 11:20
TRLU6015806,3133429,ONE180300,CWIT-4D,Y-CWIT-4D036L.6,05/25/2026 11:19
MSCU6008936,3133423,ONE180300,CWIT-4D,Y-CWIT-4D499M.4,05/25/2026 11:15
MSCU6015235,3133422,ONE180300,CWIT-4D,Y-CWIT-4D024H.4,05/25/2026 11:14
GCXU6011292,3133419,ONE180300,CWIT-3D,Y-CWIT-3D809G.3,05/25/2026 11:12
ONEY6015801,3133411,ONE180300,CWIT-4D,Y-CWIT-4D858K.6,05/25/2026 11:05
HLCU6012062,3133409,ONE180300,CWIT-4D,Y-CWIT-4D579N.3,05/25/2026 11:04
GCXU6012408,3133406,ONE180300,CWIT-4D,Y-CWIT-4D051M.1,05/25/2026 11:01
MSCU6012087,3133402,ONE180300,CWIT-4D,Y-CWIT-4D014J.4,05/25/2026 10:58
CMAU6009852,3133399,ONE180300,CWIT-3A,Y-CWIT-3A882A.5,05/25/2026 10:56
ONEY6010539,3133397,ONE180300,CWIT-3A,Y-CWIT-3A213B.5,05/25/2026 10:54
CMAU6013935,3133395,ONE180300,CWIT-3A,Y-CWIT-3A647G.6,05/25/2026 10:52
ONEY6014492,3133394,ONE180300,CWIT-3A,Y-CWIT-3A105K.4,05/25/2026 10:52
HLCU6015799,3133391,ONE180300,CWIT-3A,Y-CWIT-3A818F.6,05/25/2026 10:49
ONEY6015798,3133382,ONE180300,CWIT-3A,Y-CWIT-3A521H.5,05/25/2026 10:42
GCXU6009106,3133378,ONE180300,CWIT-2A,Y-CWIT-2A658J.4,05/25/2026 10:39
HLCU6010519,3133717,HLC180336,CWIT-3A,Y-CWIT-3A617F.5,05/25/2026 08:35
MSCU6008057,3133712,HLC180336,CWIT-3A,Y-CWIT-3A195N.1,05/25/2026 08:33
ONEY6015841,3133713,HLC180336,CWIT-3A,Y-CWIT-3A210E.6,05/25/2026 08:33
GCXU6010513,3133710,HLC180336,CWIT-3A,Y-CWIT-3A322N.3,05/25/2026 08:32
TRLU6015321,3133703,HLC180336,CWIT-3A,Y-CWIT-3A891C.3,05/25/2026 08:28
ONEY6015840,3133696,HLC180336,CWIT-3A,Y-CWIT-3A956F.3,05/25/2026 08:25
TRLU6010616,3133694,HLC180336,CWIT-3A,Y-CWIT-3A411K.4,05/25/2026 08:24
ONEY6012504,3133688,HLC180336,CWIT-3A,Y-CWIT-3A063J.4,05/25/2026 08:21
GCXU6015839,3133685,HLC180336,CWIT-3A,Y-CWIT-3A386M.4,05/25/2026 08:20
TRLU6011833,3133683,HLC180336,CWIT-5D,Y-CWIT-5D628A.6,05/25/2026 08:19
HLCU6015219,3133679,HLC180336,CWIT-2A,Y-CWIT-2A855F.5,05/25/2026 08:17
MAEU6011511,3133677,HLC180336,CWIT-3A,Y-CWIT-3A234A.5,05/25/2026 08:16
MSCU6015837,3133666,HLC180336,CWIT-3A,Y-CWIT-3A625J.5,05/25/2026 08:11
HLCU6014743,3133664,HLC180336,CWIT-5D,Y-CWIT-5D122L.6,05/25/2026 08:10
HLCU6015836,3133660,HLC180336,CWIT-3A,Y-CWIT-3A922B.1,05/25/2026 08:09
ONEY6012532,3133659,HLC180336,CWIT-3A,Y-CWIT-3A017F.6,05/25/2026 08:08
CMAU6012018,3133656,HLC180336,CWIT-3D,Y-CWIT-3D780D.5,05/25/2026 08:07
CMAU6012423,3133654,HLC180336,CWIT-5D,Y-CWIT-5D109D.5,05/25/2026 08:06
CMAU6013124,3133652,HLC180336,CWIT-5D,Y-CWIT-5D515F.2,05/25/2026 08:05
GCXU6015834,3133648,HLC180336,CWIT-5D,Y-CWIT-5D099N.1,05/25/2026 08:03
GCXU6015833,3133644,HLC180336,CWIT-5D,Y-CWIT-5D591D.5,05/25/2026 08:01
CMAU6011302,3134259,CMA180276,CWIT-5D,Y-CWIT-5D945G.3,05/25/2026 05:48
MSCU6011467,3134255,CMA180276,CWIT-5D,Y-CWIT-5D611H.5,05/25/2026 05:45
MSCU6014196,3134252,CMA180276,CWIT-5D,Y-CWIT-5D662G.4,05/25/2026 05:42
MAEU6011428,3134250,CMA180276,CWIT-5D,Y-CWIT-5D670G.6,05/25/2026 05:41
MAEU6010896,3134247,CMA180276,CWIT-1B,Y-CWIT-1B914N.5,05/25/2026 05:38
MAEU6015902,3134246,CMA180276,CWIT-5D,Y-CWIT-5D554F.4,05/25/2026 05:37
OOLU6015901,3134243,CMA180276,CWIT-5D,Y-CWIT-5D980L.6,05/25/2026 05:35
MSCU6012448,3134242,CMA180276,CWIT-5D,Y-CWIT-5D666D.5,05/25/2026 05:34
CMAU6015791,3134241,CMA180276,CWIT-5D,Y-CWIT-5D606B.3,05/25/2026 05:33
GCXU6009335,3134239,CMA180276,CWIT-5D,Y-CWIT-5D242A.4,05/25/2026 05:31
GCXU6015900,3134234,CMA180276,CWIT-5D,Y-CWIT-5D052N.3,05/25/2026 05:27
ONEY6009187,3134230,CMA180276,CWIT-5D,Y-CWIT-5D266E.6,05/25/2026 05:24
MAEU6015769,3133085,HLC180348,CWIT-3D,Y-CWIT-3D944F.5,05/25/2026 05:23
ONEY6011043,3134228,CMA180276,CWIT-5D,Y-CWIT-5D013A.3,05/25/2026 05:22
OOLU6015768,3133083,HLC180348,CWIT-3D,Y-CWIT-3D335K.4,05/25/2026 05:22
MSCU6008251,3133080,HLC180348,CWIT-3A,Y-CWIT-3A754A.3,05/25/2026 05:20
GCXU6012815,3133077,HLC180348,CWIT-3D,Y-CWIT-3D252K.6,05/25/2026 05:18
MAEU6013446,3134223,CMA180276,CWIT-5D,Y-CWIT-5D534N.5,05/25/2026 05:18
ONEY6008793,3134220,CMA180276,CWIT-1B,Y-CWIT-1B415D.4,05/25/2026 05:15
ONEY6009554,3133951,CQN180252,CWIT-4D,Y-CWIT-4D019E.5,05/25/2026 05:15
CMAU6012174,3133072,HLC180348,CWIT-3D,Y-CWIT-3D819A.4,05/25/2026 05:15
MSCU6015767,3133073,HLC180348,CWIT-3D,Y-CWIT-3D401L.4,05/25/2026 05:15
MSCU6015874,3133947,CQN180252,CWIT-2A,Y-CWIT-2A091A.1,05/25/2026 05:12
MSCU6011650,3133944,CQN180252,CWIT-5D,Y-CWIT-5D359K.4,05/25/2026 05:11
TRLU6015766,3133067,HLC180348,CWIT-3D,Y-CWIT-3D336H.4,05/25/2026 05:11
ONEY6008740,3134212,CMA180276,CWIT-5D,Y-CWIT-5D468B.4,05/25/2026 05:09
GCXU6011620,3134210,CMA180276,CWIT-5D,Y-CWIT-5D952A.2,05/25/2026 05:07
HLCU6015581,3133059,HLC180348,CWIT-2A,Y-CWIT-2A154E.4,05/25/2026 05:06
MSCU6011400,3133935,CQN180252,CWIT-2A,Y-CWIT-2A199M.4,05/25/2026 05:05
OOLU6011308,3134206,CMA180276,CWIT-3A,Y-CWIT-3A686G.3,05/25/2026 05:04
MSCU6009624,3133055,HLC180348,CWIT-3D,Y-CWIT-3D034H.3,05/25/2026 05:03
TRLU6012170,3134205,CMA180276,CWIT-5D,Y-CWIT-5D296D.6,05/25/2026 05:03
MAEU6008387,3133053,HLC180348,CWIT-3D,Y-CWIT-3D288L.4,05/25/2026 05:02
OOLU6015896,3134204,CMA180276,CWIT-5D,Y-CWIT-5D223M.1,05/25/2026 05:02
CMAU6013318,3134203,CMA180276,CWIT-5D,Y-CWIT-5D474C.3,05/25/2026 05:01
GCXU6014274,3133052,HLC180348,CWIT-3D,Y-CWIT-3D891K.1,05/25/2026 05:01
CMAU6014267,3133923,CQN180252,CWIT-3D,Y-CWIT-3D690M.5,05/25/2026 04:58
ONEY6015242,3133047,HLC180348,CWIT-3D,Y-CWIT-3D743B.5,05/25/2026 04:58
ONEY6015816,3134199,CMA180276,CWIT-3A,Y-CWIT-3A229A.1,05/25/2026 04:58
MSCU6015894,3134200,CMA180276,CWIT-5D,Y-CWIT-5D184F.5,05/25/2026 04:58
HLCU6010659,3133041,HLC180348,CWIT-3D,Y-CWIT-3D448L.6,05/25/2026 04:54
MSCU6015893,3134195,CMA180276,CWIT-5D,Y-CWIT-5D947H.6,05/25/2026 04:54
OOLU6015764,3133038,HLC180348,CWIT-3D,Y-CWIT-3D384B.4,05/25/2026 04:52
HLCU6008245,3133912,CQN180252,CWIT-2A,Y-CWIT-2A368G.2,05/25/2026 04:51
HLCU6012178,3133036,HLC180348,CWIT-3D,Y-CWIT-3D325L.3,05/25/2026 04:51
MSCU6008414,3133035,HLC180348,CWIT-3D,Y-CWIT-3D997A.1,05/25/2026 04:50
TRLU6015351,3133911,CQN180252,CWIT-3A,Y-CWIT-3A638K.1,05/25/2026 04:50
HLCU6008134,3133034,HLC180348,CWIT-3D,Y-CWIT-3D782F.3,05/25/2026 04:49
CMAU6010677,3134188,CMA180276,CWIT-5D,Y-CWIT-5D733B.6,05/25/2026 04:48
OOLU6015176,3134187,CMA180276,CWIT-5D,Y-CWIT-5D132K.2,05/25/2026 04:48
MAEU6015866,3133907,CQN180252,CWIT-2A,Y-CWIT-2A915N.2,05/25/2026 04:48
CMAU6011576,3133906,CQN180252,CWIT-2A,Y-CWIT-2A813N.2,05/25/2026 04:47
GCXU6015892,3134186,CMA180276,CWIT-5D,Y-CWIT-5D835J.2,05/25/2026 04:47
CMAU6009919,3134185,CMA180276,CWIT-5D,Y-CWIT-5D155E.4,05/25/2026 04:46
MSCU6011984,3133028,HLC180348,CWIT-3A,Y-CWIT-3A901C.4,05/25/2026 04:45
GCXU6011094,3134181,CMA180276,CWIT-5D,Y-CWIT-5D308J.1,05/25/2026 04:42
GCXU6015891,3134180,CMA180276,CWIT-5D,Y-CWIT-5D395E.3,05/25/2026 04:42
OOLU6011869,3133021,HLC180348,CWIT-3D,Y-CWIT-3D810M.5,05/25/2026 04:40
GCXU6011538,3133018,HLC180348,CWIT-3D,Y-CWIT-3D027H.5,05/25/2026 04:38
OOLU6015734,3133016,HLC180348,CWIT-3A,Y-CWIT-3A706D.2,05/25/2026 04:37
GCXU6015761,3133015,HLC180348,CWIT-3D,Y-CWIT-3D493C.2,05/25/2026 04:36
OOLU6015864,3133887,CQN180252,CWIT-2A,Y-CWIT-2A382H.5,05/25/2026 04:36
ONEY6011944,3133883,CQN180252,CWIT-2A,Y-CWIT-2A257N.2,05/25/2026 04:33
TRLU6015863,3133882,CQN180252,CWIT-2A,Y-CWIT-2A412H.1,05/25/2026 04:33
TRLU6008749,3133880,CQN180252,CWIT-2A,Y-CWIT-2A785M.5,05/25/2026 04:31
HLCU6015569,3133485,CQN180264,CWIT-4D,Y-CWIT-4D642E.2,05/25/2026 04:18
CMAU6011259,3133482,CQN180264,CWIT-2A,Y-CWIT-2A994M.3,05/25/2026 04:09
HLCU6014057,3133481,CQN180264,CWIT-2A,Y-CWIT-2A358G.1,05/25/2026 04:06
GCXU6015797,3133373,ONE180300,CWIT-3A,Y-CWIT-3A666N.6,05/24/2026 22:36
HLCU6015796,3133371,ONE180300,CWIT-3A,Y-CWIT-3A100M.5,05/24/2026 22:34
TRLU6015794,3133365,ONE180300,CWIT-3A,Y-CWIT-3A106N.6,05/24/2026 22:29
HLCU6015528,3133358,ONE180300,CWIT-3A,Y-CWIT-3A300H.5,05/24/2026 22:23
TRLU6014597,3133352,ONE180300,CWIT-3A,Y-CWIT-3A529E.5,05/24/2026 22:19
HLCU6014948,3133348,ONE180300,CWIT-2A,Y-CWIT-2A312B.2,05/24/2026 22:15
MSCU6008964,3133344,ONE180300,CWIT-3A,Y-CWIT-3A929C.5,05/24/2026 22:12
CMAU6015792,3133343,ONE180300,CWIT-3A,Y-CWIT-3A213L.6,05/24/2026 22:11
HLCU6010222,3133341,ONE180300,CWIT-3A,Y-CWIT-3A027J.5,05/24/2026 22:10
MAEU6014170,3133332,ONE180300,CWIT-4D,Y-CWIT-4D395K.6,05/24/2026 22:02
OOLU6015476,3133315,ONE180300,CWIT-3A,Y-CWIT-3A432L.2,05/24/2026 21:49
MAEU6010842,3133314,ONE180300,CWIT-3A,Y-CWIT-3A556D.1,05/24/2026 21:48
TRLU6013654,3133310,ONE180300,CWIT-3A,Y-CWIT-3A448N.5,05/24/2026 21:45
OOLU6010304,3133640,HLC180336,CWIT-1B,Y-CWIT-1B402F.5,05/24/2026 20:41
CMAU6010853,3133633,HLC180336,CWIT-5D,Y-CWIT-5D594M.6,05/24/2026 20:38
HLCU6015827,3133609,HLC180336,CWIT-5D,Y-CWIT-5D825L.5,05/24/2026 20:27
HLCU6013996,3133604,HLC180336,CWIT-5D,Y-CWIT-5D047M.1,05/24/2026 20:25
CMAU6015826,3133603,HLC180336,CWIT-5D,Y-CWIT-5D884N.5,05/24/2026 20:24
MSCU6008625,3133593,HLC180336,CWIT-5D,Y-CWIT-5D899N.5,05/24/2026 20:19
ONEY6014213,3133591,HLC180336,CWIT-5D,Y-CWIT-5D002A.1,05/24/2026 20:19
GCXU6015823,3133585,HLC180336,CWIT-5D,Y-CWIT-5D050A.1,05/24/2026 20:16
CMAU6008166,3133582,HLC180336,CWIT-5D,Y-CWIT-5D909F.3,05/24/2026 20:15
CMAU6009632,3133574,HLC180336,CWIT-2A,Y-CWIT-2A321F.1,05/24/2026 20:11
CMAU6015822,3133575,HLC180336,CWIT-5D,Y-CWIT-5D501M.4,05/24/2026 20:11
ONEY6015821,3133567,HLC180336,CWIT-2A,Y-CWIT-2A314L.1,05/24/2026 20:07
ONEY6008497,3133008,HLC180348,CWIT-3D,Y-CWIT-3D852H.1,05/24/2026 15:14
MSCU6015760,3133004,HLC180348,CWIT-3D,Y-CWIT-3D855M.6,05/24/2026 15:12
CMAU6015286,3133001,HLC180348,CWIT-1B,Y-CWIT-1B291M.2,05/24/2026 15:11
ONEY6011965,3132997,HLC180348,CWIT-3D,Y-CWIT-3D259C.1,05/24/2026 15:09
ONEY6012985,3132992,HLC180348,CWIT-4D,Y-CWIT-4D640A.3,05/24/2026 15:06
CMAU6011177,3132980,HLC180348,CWIT-4D,Y-CWIT-4D931G.2,05/24/2026 15:01
ONEY6015752,3132981,HLC180348,CWIT-4D,Y-CWIT-4D534N.2,05/24/2026 15:01
OOLU6008729,3132974,HLC180348,CWIT-3A,Y-CWIT-3A587L.3,05/24/2026 14:58
CMAU6009865,3132975,HLC180348,CWIT-5D,Y-CWIT-5D047H.1,05/24/2026 14:58
TRLU6014635,3132967,HLC180348,CWIT-4D,Y-CWIT-4D378B.5,05/24/2026 14:54
GCXU6009405,3132964,HLC180348,CWIT-4D,Y-CWIT-4D622E.1,05/24/2026 14:53
GCXU6011058,3132957,HLC180348,CWIT-4D,Y-CWIT-4D009D.5,05/24/2026 14:50
TRLU6009049,3132954,HLC180348,CWIT-3A,Y-CWIT-3A756E.3,05/24/2026 14:48
ONEY6008810,3132949,HLC180348,CWIT-4D,Y-CWIT-4D550L.6,05/24/2026 14:46
GCXU6015759,3132947,HLC180348,CWIT-4D,Y-CWIT-4D594F.5,05/24/2026 14:45
OOLU6008972,3132946,HLC180348,CWIT-1B,Y-CWIT-1B452C.6,05/24/2026 14:44
TRLU6015758,3132945,HLC180348,CWIT-4D,Y-CWIT-4D158N.1,05/24/2026 14:44
TRLU6012398,3133562,HLC180336,CWIT-2A,Y-CWIT-2A074B.6,05/24/2026 07:42
MAEU6012778,3133560,HLC180336,CWIT-2A,Y-CWIT-2A695A.5,05/24/2026 07:41
TRLU6009746,3133557,HLC180336,CWIT-5D,Y-CWIT-5D751N.1,05/24/2026 07:38
MAEU6014324,3133555,HLC180336,CWIT-2A,Y-CWIT-2A192D.4,05/24/2026 07:37
GCXU6008246,3133550,HLC180336,CWIT-2A,Y-CWIT-2A025L.4,05/24/2026 07:33
MAEU6009887,3133549,HLC180336,CWIT-2A,Y-CWIT-2A444H.4,05/24/2026 07:32
MAEU6015547,3133548,HLC180336,CWIT-5D,Y-CWIT-5D978N.1,05/24/2026 07:32
MSCU6009679,3133469,CQN180264,CWIT-2A,Y-CWIT-2A847L.1,05/24/2026 07:31
MAEU6008853,3133544,HLC180336,CWIT-2A,Y-CWIT-2A536K.5,05/24/2026 07:29
MAEU6013816,3133537,HLC180336,CWIT-4D,Y-CWIT-4D698J.2,05/24/2026 07:24
HLCU6013489,3133536,HLC180336,CWIT-2A,Y-CWIT-2A314N.3,05/24/2026 07:23
HLCU6014291,3133467,CQN180264,CWIT-2A,Y-CWIT-2A345F.6,05/24/2026 07:22
TRLU6008968,3133534,HLC180336,CWIT-2A,Y-CWIT-2A540E.5,05/24/2026 07:21
MSCU6015504,3133530,HLC180336,CWIT-2A,Y-CWIT-2A547C.4,05/24/2026 07:19
GCXU6011211,3133466,CQN180264,CWIT-2A,Y-CWIT-2A595J.6,05/24/2026 07:17
ONEY6010753,3133522,HLC180336,CWIT-2A,Y-CWIT-2A722N.3,05/24/2026 07:13
TRLU6015810,3133465,CQN180264,CWIT-2A,Y-CWIT-2A052N.4,05/24/2026 07:12
MSCU6015812,3133502,HLC180336,CWIT-2A,Y-CWIT-2A361G.6,05/24/2026 06:58
MSCU6011510,3133499,HLC180336,CWIT-2A,Y-CWIT-2A548C.2,05/24/2026 06:56
MAEU6015432,3133498,HLC180336,CWIT-2A,Y-CWIT-2A580D.5,05/24/2026 06:55
TRLU6013386,3133491,HLC180336,CWIT-1B,Y-CWIT-1B897F.2,05/24/2026 06:50
HLCU6013786,3133490,HLC180336,CWIT-2A,Y-CWIT-2A814D.2,05/24/2026 06:49
MAEU6013596,3133302,ONE180300,CWIT-1B,Y-CWIT-1B592A.5,05/24/2026 06:19
MAEU6008806,3133293,ONE180300,CWIT-1B,Y-CWIT-1B449M.1,05/24/2026 06:14
MAEU6015789,3133292,ONE180300,CWIT-1B,Y-CWIT-1B639D.4,05/24/2026 06:13
CMAU6008133,3133282,ONE180300,CWIT-1B,Y-CWIT-1B207E.5,05/24/2026 06:08
OOLU6015788,3133278,ONE180300,CWIT-1B,Y-CWIT-1B991H.3,05/24/2026 06:05
HLCU6013317,3133271,ONE180300,CWIT-1B,Y-CWIT-1B866A.3,05/24/2026 06:01
TRLU6010512,3133266,ONE180300,CWIT-1B,Y-CWIT-1B605M.5,05/24/2026 05:59
MSCU6012780,3133263,ONE180300,CWIT-1B,Y-CWIT-1B009C.4,05/24/2026 05:57
HLCU6011795,3133244,ONE180300,CWIT-1B,Y-CWIT-1B304D.6,05/24/2026 05:46
OOLU6015784,3133242,ONE180300,CWIT-1B,Y-CWIT-1B772E.1,05/24/2026 05:45
OOLU6015782,3133234,ONE180300,CWIT-1B,Y-CWIT-1B633E.6,05/24/2026 05:41
GCXU6012466,3133233,ONE180300,CWIT-1B,Y-CWIT-1B572K.4,05/24/2026 05:40
TRLU6008786,3133232,ONE180300,CWIT-1B,Y-CWIT-1B284B.2,05/24/2026 05:39
GCXU6012450,3132941,HLC180348,CWIT-2A,Y-CWIT-2A460L.1,05/24/2026 03:33
CMAU6010813,3132939,HLC180348,CWIT-4D,Y-CWIT-4D767H.3,05/24/2026 03:32
TRLU6015128,3132940,HLC180348,CWIT-4D,Y-CWIT-4D598D.4,05/24/2026 03:32
TRLU6011161,3132936,HLC180348,CWIT-4D,Y-CWIT-4D750C.3,05/24/2026 03:30
ONEY6015756,3132928,HLC180348,CWIT-4D,Y-CWIT-4D413K.3,05/24/2026 03:26
TRLU6015755,3132924,HLC180348,CWIT-4D,Y-CWIT-4D145B.3,05/24/2026 03:25
GCXU6013097,3132922,HLC180348,CWIT-4D,Y-CWIT-4D289J.3,05/24/2026 03:23
GCXU6009967,3132916,HLC180348,CWIT-4D,Y-CWIT-4D365N.2,05/24/2026 03:20
ONEY6008183,3132913,HLC180348,CWIT-4D,Y-CWIT-4D842B.4,05/24/2026 03:19
TRLU6010457,3132911,HLC180348,CWIT-3A,Y-CWIT-3A093N.4,05/24/2026 03:18
GCXU6015636,3132910,HLC180348,CWIT-4D,Y-CWIT-4D943A.6,05/24/2026 03:18
GCXU6013451,3132902,HLC180348,CWIT-4D,Y-CWIT-4D257G.3,05/24/2026 03:14
MSCU6014412,3132903,HLC180348,CWIT-4D,Y-CWIT-4D576A.4,05/24/2026 03:14
HLCU6013520,3132895,HLC180348,CWIT-1B,Y-CWIT-1B884N.5,05/24/2026 03:11
TRLU6013832,3132887,HLC180348,CWIT-1B,Y-CWIT-1B419G.5,05/24/2026 03:07
MSCU6015750,3132885,HLC180348,CWIT-1B,Y-CWIT-1B222F.5,05/24/2026 03:06
ONEY6012898,3132883,HLC180348,CWIT-1B,Y-CWIT-1B243J.4,05/24/2026 03:05
MAEU6015749,3132878,HLC180348,CWIT-1B,Y-CWIT-1B628N.6,05/24/2026 03:02
GCXU6015404,3132875,HLC180348,CWIT-1B,Y-CWIT-1B412L.3,05/24/2026 03:01
TRLU6011479,3133229,ONE180300,CWIT-4D,Y-CWIT-4D206B.2,05/23/2026 15:02
ONEY6010023,3133227,ONE180300,CWIT-1B,Y-CWIT-1B580A.2,05/23/2026 15:01
CMAU6015779,3133198,ONE180300,CWIT-5D,Y-CWIT-5D681H.1,05/23/2026 14:46
MSCU6008795,3133189,ONE180300,CWIT-3A,Y-CWIT-3A622A.3,05/23/2026 14:41
MSCU6015747,3132866,HLC180348,CWIT-1B,Y-CWIT-1B968A.2,05/23/2026 14:41
ONEY6009096,3132861,HLC180348,CWIT-1B,Y-CWIT-1B980G.6,05/23/2026 14:37
HLCU6015149,3133179,ONE180300,CWIT-5D,Y-CWIT-5D049G.4,05/23/2026 14:36
MAEU6013576,3132854,HLC180348,CWIT-1B,Y-CWIT-1B377E.3,05/23/2026 14:31
OOLU6015777,3133170,ONE180300,CWIT-5D,Y-CWIT-5D950H.3,05/23/2026 14:31
MAEU6014519,3132852,HLC180348,CWIT-1B,Y-CWIT-1B100J.4,05/23/2026 14:29
MAEU6009194,3133459,CQN180264,CWIT-5D,Y-CWIT-5D504J.3,05/23/2026 14:23
GCXU6008563,3132844,HLC180348,CWIT-5D,Y-CWIT-5D601A.3,05/23/2026 14:22
GCXU6008448,3132839,HLC180348,CWIT-1B,Y-CWIT-1B987L.5,05/23/2026 14:18
OOLU6014156,3132838,HLC180348,CWIT-3D,Y-CWIT-3D986B.5,05/23/2026 14:17
GCXU6008971,3132834,HLC180348,CWIT-1B,Y-CWIT-1B087K.4,05/23/2026 14:13
CMAU6010499,3132825,HLC180348,CWIT-2A,Y-CWIT-2A221N.1,05/23/2026 14:05
GCXU6009364,3132816,HLC180348,CWIT-3D,Y-CWIT-3D604D.4,05/23/2026 13:58
GCXU6015739,3132803,HLC180348,CWIT-2A,Y-CWIT-2A837L.5,05/23/2026 13:46
CMAU6009082,3132801,HLC180348,CWIT-4D,Y-CWIT-4D249F.1,05/23/2026 13:44
GCXU6011311,3133143,ONE180300,CWIT-5D,Y-CWIT-5D293A.3,05/23/2026 02:08
HLCU6010450,3133141,ONE180300,CWIT-5D,Y-CWIT-5D463K.3,05/23/2026 02:07
TRLU6013254,3133139,ONE180300,CWIT-5D,Y-CWIT-5D134N.2,05/23/2026 02:06
GCXU6015628,3133140,ONE180300,CWIT-3A,Y-CWIT-3A481N.4,05/23/2026 02:06
GCXU6015522,3133136,ONE180300,CWIT-2A,Y-CWIT-2A860M.6,05/23/2026 02:04
HLCU6009075,3133129,ONE180300,CWIT-5D,Y-CWIT-5D299B.2,05/23/2026 01:59
MAEU6015774,3133128,ONE180300,CWIT-5D,Y-CWIT-5D469F.2,05/23/2026 01:58
MSCU6011154,3133122,ONE180300,CWIT-5D,Y-CWIT-5D454B.1,05/23/2026 01:54
ONEY6012830,3133115,ONE180300,CWIT-5D,Y-CWIT-5D933M.1,05/23/2026 01:49
ONEY6013336,3133113,ONE180300,CWIT-5D,Y-CWIT-5D964K.1,05/23/2026 01:48
HLCU6009079,3133111,ONE180300,CWIT-5D,Y-CWIT-5D722N.6,05/23/2026 01:47
ONEY6011816,3133090,ONE180300,CWIT-5D,Y-CWIT-5D577L.2,05/23/2026 01:32
ONEY6012344,3133087,ONE180300,CWIT-5D,Y-CWIT-5D575F.2,05/23/2026 01:30
MAEU6015738,3132794,HLC180348,CWIT-2A,Y-CWIT-2A415C.2,05/23/2026 01:18
HLCU6015737,3132791,HLC180348,CWIT-2A,Y-CWIT-2A527A.3,05/23/2026 01:15
ONEY6008849,3132786,HLC180348,CWIT-2A,Y-CWIT-2A996D.4,05/23/2026 01:11
MAEU6013987,3132784,HLC180348,CWIT-2A,Y-CWIT-2A165J.6,05/23/2026 01:09
HLCU6011677,3132781,HLC180348,CWIT-4B,Y-CWIT-4B916K.2,05/23/2026 01:07
CMAU6008227,3132778,HLC180348,CWIT-5D,Y-CWIT-5D780E.2,05/23/2026 01:04
ONEY6013363,3132757,HLC180348,CWIT-2A,Y-CWIT-2A325G.4,05/23/2026 00:46
CMAU6014564,3132756,HLC180348,CWIT-2A,Y-CWIT-2A836K.3,05/23/2026 00:45
ONEY6015732,3132751,HLC180348,CWIT-2A,Y-CWIT-2A219K.5,05/23/2026 00:41
MSCU6009791,3132747,HLC180348,CWIT-2A,Y-CWIT-2A196E.2,05/23/2026 00:37
ONEY6009415,3132743,HLC180348,CWIT-2A,Y-CWIT-2A947E.3,05/23/2026 00:34
HLCU6011939,3132736,HLC180348,CWIT-2A,Y-CWIT-2A871F.3,05/23/2026 00:28
OOLU6015574,3132734,HLC180348,CWIT-4B,Y-CWIT-4B043A.2,05/23/2026 00:26
ONEY6009493,3132722,MSC180312,CWIT-4B,Y-CWIT-4B763H.5,05/21/2026 22:35
ONEY6008508,3132690,MSC180312,CWIT-3D,Y-CWIT-3D654G.4,05/21/2026 22:23
ONEY6015290,3132670,MSC180312,CWIT-4D,Y-CWIT-4D931C.6,05/21/2026 22:16
MAEU6008399,3132663,MSC180312,CWIT-4D,Y-CWIT-4D012A.6,05/21/2026 22:13
MAEU6008002,3132657,MSC180312,CWIT-3D,Y-CWIT-3D741J.5,05/21/2026 22:11
ONEY6011512,3132653,MSC180312,CWIT-3D,Y-CWIT-3D985M.5,05/21/2026 22:10
MAEU6015562,3132654,MSC180312,CWIT-1B,Y-CWIT-1B980H.4,05/21/2026 22:10
MSCU6015619,3132366,CQN180384,CWIT-3A,Y-CWIT-3A531K.2,05/21/2026 16:17
GCXU6011172,3132360,CQN180384,CWIT-4D,Y-CWIT-4D803A.3,05/21/2026 16:15
HLCU6012216,3132358,CQN180384,CWIT-4D,Y-CWIT-4D090F.1,05/21/2026 16:14
