Unit ID,Unit Visit Gkey,Complex Id,Facility Id,Yard Id,Category Id,Equipment Class,Container Length,Equipment type,Freight Kind,Destination,Unit Weight in kg,Verified Gross Mass (Kg),Reefer,OOG Unit,Hazardous Flag,Hazard UN Numbers,IMDG Code,Stow Code 1,Stow Code 2,Stow Code 3,Port of Discharge,Actual Inbound Carrier visit ID,Inbound Service,Actual Outbound Carrier visit ID,Outbound Service,Arrival Mode,Current Position,Visit State,Transit State,Time Out,Time In,Move Complete Time,Ctr From Position,Ctr To Position
TRLU6007771,3066594,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,10379.592646,10799.76891,No,No,No,,,,,,JPYOK,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D95672C6,IN_YARD,S40_YARD,05/25/2026 16:42,05/25/2026 12:07,05/25/2026 12:07,V-CQN180192-528181,Y-PEB-D95672C6
ONEY6003069,3066595,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16213.727458,16627.42309,No,No,No,,,,,,KRPUS,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-F62389C6,IN_YARD,S40_YARD,05/25/2026 13:08,05/25/2026 10:53,05/25/2026 12:07,Y-PEB-F28523C6,Y-PEB-F62389C6
TRLU6007669,3066161,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,3545.349668,4030.63552,No,No,No,,,,,,CNNGB,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-H65788C3,IN_YARD,S40_YARD,05/25/2026 16:41,05/25/2026 10:39,05/25/2026 12:08,Y-PEB-A33633C5,Y-PEB-H65788C3
MSCU6002305,3066162,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,17883.23713,18093.02358,No,No,No,,,,,,INMAA,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-861344,3DEPARTED,S70_DEPARTED,05/25/2026 14:35,05/25/2026 10:41,05/25/2026 12:08,Y-PEB-G31172C4,V-HLC180048-861344
HLCU6001874,3066596,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,22148.285794,22305.1136,No,No,Yes,2,9,,,,CNSHA,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D84848C4,IN_YARD,S40_YARD,05/25/2026 16:07,05/25/2026 12:08,05/25/2026 12:08,V-CQN180192-869836,Y-PEB-D84848C4
GCXU6005473,3066597,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,22368.449753,,No,No,No,,,,,,USLAX,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-409842,3DEPARTED,S70_DEPARTED,05/25/2026 15:41,05/25/2026 08:18,05/25/2026 12:08,Y-PEB-D42325C6,V-CQN180192-409842
MAEU6000027,3066163,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,21786.373391,22043.85803,Yes,No,No,,,,,,USLAX,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C49996C1,IN_YARD,S40_YARD,05/25/2026 20:30,05/25/2026 12:09,05/25/2026 12:09,V-HLC180048-308086,Y-PEB-C49996C1
MSCU6005747,3066164,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,2755.727947,3057.63396,No,No,No,,,,,,SGSIN,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-448784,3DEPARTED,S70_DEPARTED,05/25/2026 14:39,05/25/2026 08:25,05/25/2026 12:09,Y-PEB-F33288C2,V-HLC180048-448784
MSCU6004474,3066165,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,18759.628919,19167.97817,No,No,No,,,,,,CNSHA,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C82781C5,IN_YARD,S40_YARD,05/25/2026 19:31,05/25/2026 12:09,05/25/2026 12:09,V-HLC180048-677007,Y-PEB-C82781C5
HLCU6002003,3066598,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,17868.023373,18022.65895,No,No,No,,,,,,JPYOK,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-A77558C5,IN_YARD,S40_YARD,05/25/2026 15:25,05/25/2026 10:24,05/25/2026 12:09,Y-PEB-F45013C5,Y-PEB-A77558C5
MAEU6004309,3066599,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,9544.413223,9949.27705,No,No,No,,,,,,SGSIN,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-291986,3DEPARTED,S70_DEPARTED,05/25/2026 14:18,05/25/2026 09:18,05/25/2026 12:09,Y-PEB-G13446C3,V-CQN180192-291986
GCXU6007729,3066166,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,28026.56361,28462.73417,No,No,No,,,,,,KRPUS,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C80177C3,IN_YARD,S40_YARD,05/25/2026 19:02,05/25/2026 12:10,05/25/2026 12:10,V-HLC180048-525146,Y-PEB-C80177C3
MAEU6004992,3066167,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,27979.582534,,No,No,No,,,,,,CNSHA,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-120604,3DEPARTED,S70_DEPARTED,05/25/2026 15:13,05/25/2026 09:17,05/25/2026 12:10,Y-PEB-A31713C3,V-HLC180048-120604
ONEY6001909,3066600,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,28372.553054,28558.02963,Yes,No,Yes,8,1.1,,,,KRPUS,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D92291C2,IN_YARD,S40_YARD,05/25/2026 16:32,05/25/2026 12:10,05/25/2026 12:10,V-CQN180192-479612,Y-PEB-D92291C2
ONEY6004260,3066601,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,28232.493048,,No,No,No,,,,,,JPYOK,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D42231C3,IN_YARD,S40_YARD,05/25/2026 17:19,05/25/2026 12:10,05/25/2026 12:10,V-CQN180192-460191,Y-PEB-D42231C3
MAEU6002666,3066168,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,17930.070536,,No,No,No,,,,,,USLAX,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-811242,3DEPARTED,S70_DEPARTED,05/25/2026 14:11,05/25/2026 10:10,05/25/2026 12:11,Y-PEB-D59939C2,V-HLC180048-811242
CMAU6004704,3066169,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,13876.995594,14268.50436,No,No,No,,,,,,NLRTM,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C83181C2,IN_YARD,S40_YARD,05/25/2026 18:33,05/25/2026 12:11,05/25/2026 12:11,V-HLC180048-784663,Y-PEB-C83181C2
MAEU6000029,3066602,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,22950.618943,23193.70424,No,No,No,,,,,,NLRTM,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-836270,3DEPARTED,S70_DEPARTED,05/25/2026 15:33,05/25/2026 08:51,05/25/2026 12:11,Y-PEB-D26739C1,V-CQN180192-836270
GCXU6003040,3066603,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,3058.223386,3249.63753,No,No,No,,,,,,CNNGB,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D23679C3,IN_YARD,S40_YARD,05/25/2026 17:20,05/25/2026 12:11,05/25/2026 12:11,V-CQN180192-225896,Y-PEB-D23679C3
CMAU6002780,3066170,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,31271.59519,31349.42593,No,No,No,,,,,,SGSIN,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C48329C3,IN_YARD,S40_YARD,05/25/2026 20:54,05/25/2026 12:12,05/25/2026 12:12,V-HLC180048-962730,Y-PEB-C48329C3
ONEY6000476,3066171,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,16701.485721,17166.0868,No,No,No,,,,,,CNNGB,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C89310C4,IN_YARD,S40_YARD,05/25/2026 17:45,05/25/2026 12:12,05/25/2026 12:12,V-HLC180048-292261,Y-PEB-C89310C4
GCXU6007317,3066604,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,15342.474854,15402.24859,No,No,No,,,,,,KRPUS,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-447761,3DEPARTED,S70_DEPARTED,05/25/2026 14:33,05/25/2026 07:56,05/25/2026 12:12,Y-PEB-F70968C5,V-CQN180192-447761
MSCU6004279,3066605,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,28908.967431,,No,No,No,,,,,,SGSIN,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-195325,3DEPARTED,S70_DEPARTED,05/25/2026 13:38,05/25/2026 10:03,05/25/2026 12:12,Y-PEB-F42592C2,V-CQN180192-195325
OOLU6007631,3066172,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,8807.264442,9093.2843,No,No,No,,,,,,KRPUS,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-G13729C2,IN_YARD,S40_YARD,05/25/2026 17:05,05/25/2026 09:34,05/25/2026 12:13,Y-PEB-H65865C5,Y-PEB-G13729C2
HLCU6004178,3066173,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,18655.089311,18747.6013,No,No,Yes,1,4.1,,,,NLRTM,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-F42340C4,IN_YARD,S40_YARD,05/25/2026 15:05,05/25/2026 09:15,05/25/2026 12:13,Y-PEB-H30467C3,Y-PEB-F42340C4
HLCU6006267,3066606,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,2795.18,3181.90799,No,Yes,No,,,,,,CNNGB,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D61934C2,IN_YARD,S40_YARD,05/25/2026 19:10,05/25/2026 12:13,05/25/2026 12:13,V-CQN180192-873147,Y-PEB-D61934C2
MAEU6007772,3066607,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,6436.596799,6845.72055,No,No,No,,,,,,CNSHA,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D60414C4,IN_YARD,S40_YARD,05/25/2026 20:49,05/25/2026 12:13,05/25/2026 12:13,V-CQN180192-994384,Y-PEB-D60414C4
ONEY6007713,3066608,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,25942.710355,26188.15271,Yes,No,No,,,,,,NLRTM,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-904504,3DEPARTED,S70_DEPARTED,05/25/2026 16:06,05/25/2026 07:17,05/25/2026 12:13,Y-PEB-G64527C1,V-CQN180192-904504
MAEU6007549,3066174,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,18619.510865,18919.69665,No,No,No,,,,,,KRPUS,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-C76382C3,IN_YARD,S40_YARD,05/25/2026 15:02,05/25/2026 10:41,05/25/2026 12:14,Y-PEB-A63650C6,Y-PEB-C76382C3
OOLU6005789,3066175,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,3883.988337,4255.97685,No,No,No,,,,,,SGSIN,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C56660C3,IN_YARD,S40_YARD,05/25/2026 14:19,05/25/2026 12:14,05/25/2026 12:14,V-HLC180048-260165,Y-PEB-C56660C3
OOLU6004835,3066609,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,2857.630663,3020.64776,No,No,Yes,8,6.1,,,,USLAX,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D62943C1,IN_YARD,S40_YARD,05/25/2026 19:16,05/25/2026 12:14,05/25/2026 12:14,V-CQN180192-454067,Y-PEB-D62943C1
MSCU6007773,3066610,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,17424.543136,,No,No,Yes,6,8,,,,JPYOK,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D80992C2,IN_YARD,S40_YARD,05/25/2026 20:58,05/25/2026 12:14,05/25/2026 12:14,V-CQN180192-102550,Y-PEB-D80992C2
MAEU6002259,3066176,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,24835.726256,25324.0313,No,No,No,,,,,,USLAX,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-287389,3DEPARTED,S70_DEPARTED,05/25/2026 14:38,05/25/2026 07:26,05/25/2026 12:15,Y-PEB-F37580C6,V-HLC180048-287389
TRLU6001299,3066177,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,7542.788029,7855.02781,No,No,No,,,,,,SGSIN,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-831056,3DEPARTED,S70_DEPARTED,05/25/2026 14:18,05/25/2026 10:30,05/25/2026 12:15,Y-PEB-G30119C2,V-HLC180048-831056
GCXU6007682,3066611,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,21392.011272,21523.5914,No,No,Yes,2,9,,,,KRPUS,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-269679,3DEPARTED,S70_DEPARTED,05/25/2026 14:20,05/25/2026 09:13,05/25/2026 12:15,Y-PEB-A75856C5,V-CQN180192-269679
OOLU6004823,3066178,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,8054.356699,8110.84844,No,No,No,,,,,,JPYOK,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C48130C6,IN_YARD,S40_YARD,05/25/2026 17:41,05/25/2026 12:16,05/25/2026 12:16,V-HLC180048-335266,Y-PEB-C48130C6
OOLU6004040,3066179,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,11509.701853,,No,No,No,,,,,,USLAX,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C27626C3,IN_YARD,S40_YARD,05/25/2026 17:55,05/25/2026 12:16,05/25/2026 12:16,V-HLC180048-530365,Y-PEB-C27626C3
MSCU6006849,3066612,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,18798.248032,19112.28237,No,No,No,,,,,,SGSIN,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-G15020C1,IN_YARD,S40_YARD,05/25/2026 15:11,05/25/2026 09:18,05/25/2026 12:16,Y-PEB-A86640C1,Y-PEB-G15020C1
MAEU6006751,3066613,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,31966.189239,32212.36264,No,No,No,,,,,,NLRTM,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-D41516C5,IN_YARD,S40_YARD,05/25/2026 15:51,05/25/2026 11:02,05/25/2026 12:16,Y-PEB-D31624C2,Y-PEB-D41516C5
MAEU6007730,3066180,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,9318.026621,,No,No,No,,,,,,CNNGB,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C93652C3,IN_YARD,S40_YARD,05/25/2026 20:36,05/25/2026 12:17,05/25/2026 12:17,V-HLC180048-696884,Y-PEB-C93652C3
CMAU6002284,3066181,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,31797.360928,31916.21146,No,No,No,,,,,,KRPUS,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-384962,3DEPARTED,S70_DEPARTED,05/25/2026 14:27,05/25/2026 10:00,05/25/2026 12:17,Y-PEB-A20647C4,V-HLC180048-384962
ONEY6002676,3066614,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,6089.525588,6474.46109,No,No,No,,,,,,KRPUS,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D82038C4,IN_YARD,S40_YARD,05/25/2026 16:45,05/25/2026 12:17,05/25/2026 12:17,V-CQN180192-181373,Y-PEB-D82038C4
CMAU6003808,3066615,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,13643.591307,14050.23785,No,No,No,,,,,,JPYOK,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D18422C6,IN_YARD,S40_YARD,05/25/2026 21:10,05/25/2026 12:17,05/25/2026 12:17,V-CQN180192-879573,Y-PEB-D18422C6
MAEU6001595,3066616,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,30801.470997,30899.67966,No,No,No,,,,,,INMAA,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-G53659C6,IN_YARD,S40_YARD,05/25/2026 14:07,05/25/2026 09:18,05/25/2026 12:17,Y-PEB-C86010C5,Y-PEB-G53659C6
ONEY6003129,3066182,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,16664.477205,16870.91913,No,No,No,,,,,,CNNGB,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-H35432C2,IN_YARD,S40_YARD,05/25/2026 15:57,05/25/2026 09:39,05/25/2026 12:18,Y-PEB-C53979C4,Y-PEB-H35432C2
OOLU6006456,3066183,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,29607.118853,,No,No,No,,,,,,KRPUS,,,HLC180048,VS-PEB-04,TRUCK,Y-PEB-G12627C6,IN_YARD,S40_YARD,05/25/2026 13:49,05/25/2026 10:01,05/25/2026 12:18,Y-PEB-F25470C5,Y-PEB-G12627C6
OOLU6007464,3066617,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,3125.71018,3294.39985,No,No,No,,,,,,SGSIN,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-901956,3DEPARTED,S70_DEPARTED,05/25/2026 14:07,05/25/2026 08:24,05/25/2026 12:18,Y-PEB-F99681C1,V-CQN180192-901956
GCXU6006932,3066618,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTY,,31535.550867,31627.78643,Yes,No,No,,,,,,USLAX,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-A13348C1,IN_YARD,S40_YARD,05/25/2026 15:19,05/25/2026 11:16,05/25/2026 12:18,Y-PEB-G95592C1,Y-PEB-A13348C1
MAEU6003971,3066184,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,24450.192983,24628.21388,No,No,No,,,,,,USLAX,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C26174C5,IN_YARD,S40_YARD,05/25/2026 19:16,05/25/2026 12:19,05/25/2026 12:19,V-HLC180048-907561,Y-PEB-C26174C5
GCXU6007566,3066185,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,23706.672196,24141.3328,Yes,No,No,,,,,,JPYOK,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-867279,3DEPARTED,S70_DEPARTED,05/25/2026 14:40,05/25/2026 11:05,05/25/2026 12:19,Y-PEB-A65337C4,V-HLC180048-867279
MAEU6003949,3066619,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,6718.153642,7083.4454,No,No,No,,,,,,CNNGB,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-562130,3DEPARTED,S70_DEPARTED,05/25/2026 15:24,05/25/2026 09:51,05/25/2026 12:19,Y-PEB-F62051C3,V-CQN180192-562130
MSCU6007694,3066620,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,31961.543251,32395.43677,No,No,No,,,,,,NLRTM,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-473729,3DEPARTED,S70_DEPARTED,05/25/2026 14:51,05/25/2026 07:28,05/25/2026 12:19,Y-PEB-D49975C1,V-CQN180192-473729
CMAU6002143,3066186,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,2150.987999,,No,No,No,,,,,,CNNGB,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C86769C4,IN_YARD,S40_YARD,05/25/2026 14:34,05/25/2026 12:20,05/25/2026 12:20,V-HLC180048-174845,Y-PEB-C86769C4
MSCU6000068,3066187,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,21794.062293,21958.29075,No,No,No,,,,,,CNSHA,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C12217C5,IN_YARD,S40_YARD,05/25/2026 19:02,05/25/2026 12:20,05/25/2026 12:20,V-HLC180048-760070,Y-PEB-C12217C5
MAEU6006265,3066621,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,29048.539636,29344.56959,No,No,No,,,,,,KRPUS,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-440677,3DEPARTED,S70_DEPARTED,05/25/2026 15:10,05/25/2026 08:39,05/25/2026 12:20,Y-PEB-F79961C4,V-CQN180192-440677
HLCU6004436,3066622,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,15899.588079,16155.65756,No,No,No,,,,,,KRPUS,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-268057,3DEPARTED,S70_DEPARTED,05/25/2026 14:55,05/25/2026 08:59,05/25/2026 12:20,Y-PEB-D32473C1,V-CQN180192-268057
MAEU6002643,3066188,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,10992.629007,11350.02726,Yes,No,No,,,,,,SGSIN,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C13219C6,IN_YARD,S40_YARD,05/25/2026 17:36,05/25/2026 12:21,05/25/2026 12:21,V-HLC180048-776388,Y-PEB-C13219C6
MSCU6005717,3066189,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,5927.557491,6203.5923,No,No,No,,,,,,CNSHA,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C19934C1,IN_YARD,S40_YARD,05/25/2026 17:19,05/25/2026 12:21,05/25/2026 12:21,V-HLC180048-732827,Y-PEB-C19934C1
GCXU6007292,3066190,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft Reefer,MTL,,20056.948507,20193.80764,Yes,No,No,,,,,,CNSHA,,,HLC180048,VS-PEB-04,TRUCK,V-HLC180048-627609,3DEPARTED,S70_DEPARTED,05/25/2026 13:42,05/25/2026 09:28,05/25/2026 12:21,Y-PEB-D63715C5,V-HLC180048-627609
OOLU6001157,3066623,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,16586.507205,,No,No,No,,,,,,CNSHA,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D93666C4,IN_YARD,S40_YARD,05/25/2026 14:32,05/25/2026 12:21,05/25/2026 12:21,V-CQN180192-408895,Y-PEB-D93666C4
ONEY6006857,3066624,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,30057.686093,30230.10153,No,No,No,,,,,,JPYOK,,,CQN180192,VS-PEB-16,TRUCK,V-CQN180192-140767,3DEPARTED,S70_DEPARTED,05/25/2026 14:57,05/25/2026 09:52,05/25/2026 12:21,Y-PEB-A36375C4,V-CQN180192-140767
HLCU6002307,3066191,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTY,,16122.901948,16584.56702,Yes,No,No,,,,,,CNSHA,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C79327C6,IN_YARD,S40_YARD,05/25/2026 14:28,05/25/2026 12:22,05/25/2026 12:22,V-HLC180048-700890,Y-PEB-C79327C6
GCXU6001673,3066192,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,11894.017566,12205.62914,No,No,No,,,,,,SGSIN,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C53032C5,IN_YARD,S40_YARD,05/25/2026 15:45,05/25/2026 12:22,05/25/2026 12:22,V-HLC180048-685444,Y-PEB-C53032C5
HLCU6007774,3066625,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,27697.55816,27912.30024,No,No,No,,,,,,SGSIN,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D40857C2,IN_YARD,S40_YARD,05/25/2026 16:27,05/25/2026 12:22,05/25/2026 12:22,V-CQN180192-224758,Y-PEB-D40857C2
HLCU6001897,3066626,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,23563.508166,23992.08493,No,No,Yes,1,6.1,,,,SGSIN,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D59925C6,IN_YARD,S40_YARD,05/25/2026 17:47,05/25/2026 12:22,05/25/2026 12:22,V-CQN180192-418610,Y-PEB-D59925C6
MAEU6003556,3066193,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,4392.241423,4866.67524,No,No,Yes,6,4.1,,,,CNSHA,HLC180048,VS-PEB-04,HLC180048,VS-PEB-04,VESSEL,Y-PEB-C50545C3,IN_YARD,S40_YARD,05/25/2026 21:00,05/25/2026 12:23,05/25/2026 12:23,V-HLC180048-750874,Y-PEB-C50545C3
GCXU6002793,3066627,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,31331.75103,,No,No,Yes,2,2.1,,,,NLRTM,,,CQN180192,VS-PEB-16,TRUCK,Y-PEB-F28855C4,IN_YARD,S40_YARD,05/25/2026 16:51,05/25/2026 09:50,05/25/2026 12:23,Y-PEB-D42080C2,Y-PEB-F28855C4
MAEU6007775,3066628,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,28835.025696,29013.28756,No,No,No,,,,,,KRPUS,CQN180192,VS-PEB-16,CQN180192,VS-PEB-16,VESSEL,Y-PEB-D63644C2,IN_YARD,S40_YARD,05/25/2026 20:23,05/25/2026 12:23,05/25/2026 12:23,V-CQN180192-633831,Y-PEB-D63644C2
