Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-May-03 1014,UNIT_DISCHARGE,Discharge,Transship,MAEU6005193,STS04,V-CMA180011-250218,Y-PEB-F65448C2,CMA180011,MKL,No
26-May-03 1015,UNIT_LOAD,Load,Transship,MSCU6006797,STS05,Y-PEB-D53584C3,V-CMA180011-282203,CMA180011,MKL,Yes
26-May-03 1016,UNIT_LOAD,Load,Import,CMAU6004448,STS01,Y-PEB-H97650C2,V-CMA180011-644473,CMA180011,MKL,No
26-May-03 1017,UNIT_LOAD,Load,Transship,CMAU6006291,STS04,Y-PEB-G36872C1,V-CMA180011-131728,CMA180011,MKL,No
26-May-03 1017,UNIT_LOAD,Load,Import,MSCU6002243,STS01,Y-PEB-C46365C4,V-CMA180011-385163,CMA180011,MKL,No
26-May-03 1018,UNIT_DISCHARGE,Discharge,Import,GCXU6003417,STS06,V-CMA180011-214644,Y-PEB-F19115C5,CMA180011,MKL,No
26-May-03 1019,UNIT_DISCHARGE,Discharge,Export,CMAU6003812,STS05,V-CMA180011-852806,Y-PEB-F30795C1,CMA180011,MKL,No
26-May-03 1019,UNIT_LOAD,Load,Export,GCXU6004911,STS01,Y-PEB-A19179C2,V-CMA180011-531611,CMA180011,MKL,No
26-May-03 1220,UNIT_LOAD,Load,Transship,ONEY6001378,STS02,Y-PEB-D34292C2,V-CMA180143-407900,CMA180143,MKL,No
26-May-03 1220,UNIT_DISCHARGE,Discharge,Export,GCXU6000878,STS05,V-CMA180143-191600,Y-PEB-F84462C4,CMA180143,MKL,No
26-May-03 1221,UNIT_DISCHARGE,Discharge,Transship,OOLU6002390,STS02,V-CMA180143-719803,Y-PEB-F58832C1,CMA180143,MKL,No
26-May-03 1221,UNIT_RESTOW,Restow,Export,TRLU6000976,STS04,Y-PEB-D95337C2,Y-PEB-H40813C5,CMA180143,MKL,No
26-May-03 1222,UNIT_LOAD,Load,Transship,MAEU6006891,STS04,Y-PEB-G37356C6,V-CMA180143-258222,CMA180143,MKL,No
26-May-03 1222,UNIT_DISCHARGE,Discharge,Transship,MAEU6004726,STS05,V-CMA180143-215944,Y-PEB-F24082C2,CMA180143,MKL,No
26-May-03 1223,UNIT_DISCHARGE,Discharge,Import,MAEU6003981,STS04,V-CMA180143-682821,Y-PEB-F45186C3,CMA180143,MKL,Yes
26-May-03 1223,UNIT_LOAD,Load,Export,TRLU6006187,STS04,Y-PEB-H34243C1,V-CMA180143-337781,CMA180143,MKL,Yes
26-May-03 1224,UNIT_LOAD,Load,Export,MSCU6006938,STS02,Y-PEB-C59015C3,V-CMA180143-467594,CMA180143,MKL,No
26-May-03 1224,UNIT_DISCHARGE,Discharge,Export,TRLU6004864,STS01,V-CMA180143-729422,Y-PEB-F52216C5,CMA180143,MKL,No
26-May-03 1225,UNIT_RESTOW,Restow,Import,CMAU6006149,STS04,Y-PEB-H52994C3,Y-PEB-A98835C5,CMA180143,MKL,Yes
26-May-03 1226,UNIT_LOAD,Load,Import,CMAU6002882,STS02,Y-PEB-F14160C1,V-CMA180143-831288,CMA180143,MKL,Yes
26-May-03 1226,UNIT_LOAD,Load,Transship,MAEU6005216,STS04,Y-PEB-C78950C2,V-CMA180143-297752,CMA180143,MKL,No
26-May-03 1226,UNIT_LOAD,Load,Import,CMAU6005539,STS02,Y-PEB-H44399C1,V-CMA180143-759974,CMA180143,MKL,No
26-May-03 1227,UNIT_LOAD,Load,Import,ONEY6004732,STS04,Y-PEB-A96720C4,V-CMA180143-798049,CMA180143,MKL,No
26-May-03 1227,UNIT_DISCHARGE,Discharge,Export,CMAU6005043,STS01,V-CMA180143-947139,Y-PEB-C48594C3,CMA180143,MKL,No
26-May-03 1228,UNIT_DISCHARGE,Discharge,Transship,OOLU6003507,STS04,V-CMA180143-237383,Y-PEB-C90882C3,CMA180143,MKL,No
26-May-03 1229,UNIT_DISCHARGE,Discharge,Import,OOLU6006979,STS05,V-CMA180143-383225,Y-PEB-C96031C3,CMA180143,MKL,No
26-May-03 1229,UNIT_DISCHARGE,Discharge,Export,GCXU6000185,STS05,V-CMA180143-820966,Y-PEB-C10359C3,CMA180143,MKL,No
26-May-03 1229,UNIT_LOAD,Load,Export,GCXU6001828,STS02,Y-PEB-H57678C2,V-CMA180143-437821,CMA180143,MKL,Yes
26-May-03 1230,UNIT_DISCHARGE,Discharge,Import,MAEU6005742,STS04,V-CMA180143-999085,Y-PEB-C54777C6,CMA180143,MKL,No
26-May-03 1230,UNIT_DISCHARGE,Discharge,Import,ONEY6002842,STS05,V-CMA180143-986376,Y-PEB-C57987C6,CMA180143,MKL,No
26-May-03 1231,UNIT_RESTOW,Restow,Transship,MAEU6005641,STS04,Y-PEB-G26188C2,Y-PEB-F60328C2,CMA180143,MKL,No
26-May-03 1231,UNIT_LOAD,Load,Export,CMAU6005034,STS05,Y-PEB-D46758C6,V-CMA180143-193581,CMA180143,MKL,Yes
26-May-03 1232,UNIT_DISCHARGE,Discharge,Transship,TRLU6003184,STS05,V-CMA180143-288046,Y-PEB-C56768C1,CMA180143,MKL,No
26-May-03 1233,UNIT_DISCHARGE,Discharge,Import,HLCU6001059,STS05,V-CMA180143-727075,Y-PEB-C39594C6,CMA180143,MKL,No
26-May-03 1233,UNIT_DISCHARGE,Discharge,Transship,MAEU6006980,STS02,V-CMA180143-735402,Y-PEB-C44041C1,CMA180143,MKL,No
26-May-03 1234,UNIT_DISCHARGE,Discharge,Import,ONEY6004216,STS04,V-CMA180143-595445,Y-PEB-C84877C6,CMA180143,MKL,No
26-May-03 1234,UNIT_LOAD,Load,Export,OOLU6003553,STS02,Y-PEB-G58122C4,V-CMA180143-529660,CMA180143,MKL,No
26-May-03 1235,UNIT_RESTOW,Restow,Import,GCXU6000995,STS05,Y-PEB-G41696C6,Y-PEB-G68299C1,CMA180143,MKL,No
26-May-03 1235,UNIT_LOAD,Load,Import,HLCU6000237,STS02,Y-PEB-G62839C5,V-CMA180143-113271,CMA180143,MKL,No
26-May-03 1236,UNIT_LOAD,Load,Export,MAEU6001367,STS04,Y-PEB-H90878C2,V-CMA180143-861633,CMA180143,MKL,No
26-May-03 1236,UNIT_DISCHARGE,Discharge,Transship,HLCU6005925,STS04,V-CMA180143-825871,Y-PEB-C50317C3,CMA180143,MKL,Yes
26-May-03 1237,UNIT_LOAD,Load,Transship,MAEU6003703,STS02,Y-PEB-F31469C1,V-CMA180143-482989,CMA180143,MKL,Yes
26-May-03 1237,UNIT_RESTOW,Restow,Transship,HLCU6000329,STS02,Y-PEB-C23299C2,Y-PEB-G98096C2,CMA180143,MKL,Yes
26-May-03 1237,UNIT_LOAD,Load,Import,MSCU6000201,STS05,Y-PEB-D35917C3,V-CMA180143-785430,CMA180143,MKL,Yes
26-May-03 1238,UNIT_DISCHARGE,Discharge,Import,TRLU6002228,STS02,V-CMA180143-292801,Y-PEB-C82057C1,CMA180143,MKL,No
26-May-03 1239,UNIT_DISCHARGE,Discharge,Transship,MAEU6000688,STS01,V-CMA180143-313803,Y-PEB-C37555C2,CMA180143,MKL,No
26-May-03 1239,UNIT_DISCHARGE,Discharge,Export,GCXU6006981,STS02,V-CMA180143-679707,Y-PEB-C78710C3,CMA180143,MKL,Yes
26-May-03 1239,UNIT_RESTOW,Restow,Export,TRLU6006242,STS01,Y-PEB-A73789C6,Y-PEB-C91767C3,CMA180143,MKL,Yes
26-May-03 1240,UNIT_DISCHARGE,Discharge,Transship,GCXU6003624,STS02,V-CMA180143-642893,Y-PEB-C16587C5,CMA180143,MKL,No
26-May-03 1240,UNIT_RESTOW,Restow,Export,OOLU6006735,STS02,Y-PEB-G47516C3,Y-PEB-A57475C5,CMA180143,MKL,No
26-May-03 1241,UNIT_DISCHARGE,Discharge,Transship,TRLU6006982,STS02,V-CMA180143-347495,Y-PEB-C46176C2,CMA180143,MKL,No
26-May-03 1241,UNIT_LOAD,Load,Transship,TRLU6000232,STS04,Y-PEB-G18777C2,V-CMA180143-429168,CMA180143,MKL,No
26-May-03 1242,UNIT_DISCHARGE,Discharge,Import,GCXU6006983,STS05,V-CMA180143-725228,Y-PEB-C46170C1,CMA180143,MKL,No
26-May-03 1242,UNIT_RESTOW,Restow,Transship,ONEY6002735,STS04,Y-PEB-C42077C2,Y-PEB-A35286C2,CMA180143,MKL,Yes
26-May-03 1243,UNIT_LOAD,Load,Export,MAEU6001243,STS01,Y-PEB-D37215C2,V-CMA180143-215434,CMA180143,MKL,No
26-May-03 1243,UNIT_DISCHARGE,Discharge,Export,MAEU6002562,STS04,V-CMA180143-499152,Y-PEB-C14652C2,CMA180143,MKL,No
26-May-03 1244,UNIT_DISCHARGE,Discharge,Export,GCXU6002447,STS05,V-CMA180143-321468,Y-PEB-C98560C3,CMA180143,MKL,No
26-May-03 1245,UNIT_DISCHARGE,Discharge,Export,GCXU6006499,STS02,V-CMA180143-177913,Y-PEB-C49633C3,CMA180143,MKL,No
26-May-03 1245,UNIT_LOAD,Load,Import,ONEY6006439,STS04,Y-PEB-F65427C2,V-CMA180143-660097,CMA180143,MKL,Yes
26-May-03 1246,UNIT_RESTOW,Restow,Import,TRLU6002861,STS04,Y-PEB-H83656C2,Y-PEB-C81475C3,CMA180143,MKL,Yes
26-May-03 1246,UNIT_DISCHARGE,Discharge,Export,TRLU6004916,STS01,V-CMA180143-837426,Y-PEB-C72725C3,CMA180143,MKL,No
26-May-03 1247,UNIT_DISCHARGE,Discharge,Import,MSCU6000915,STS04,V-CMA180143-468752,Y-PEB-C43824C3,CMA180143,MKL,Yes
26-May-03 1247,UNIT_DISCHARGE,Discharge,Export,MSCU6000733,STS02,V-CMA180143-203337,Y-PEB-C48883C3,CMA180143,MKL,Yes
26-May-03 1248,UNIT_DISCHARGE,Discharge,Import,CMAU6001310,STS04,V-CMA180143-900865,Y-PEB-C63525C1,CMA180143,MKL,Yes
26-May-03 1248,UNIT_DISCHARGE,Discharge,Transship,OOLU6006984,STS01,V-CMA180143-293205,Y-PEB-C32530C5,CMA180143,MKL,Yes
26-May-03 1249,UNIT_LOAD,Load,Import,GCXU6003133,STS01,Y-PEB-G27125C6,V-CMA180143-331204,CMA180143,MKL,No
26-May-03 1249,UNIT_LOAD,Load,Import,ONEY6004240,STS05,Y-PEB-H44277C3,V-CMA180143-804322,CMA180143,MKL,No
26-May-03 1250,UNIT_LOAD,Load,Export,CMAU6000449,STS05,Y-PEB-C80389C4,V-CMA180143-232574,CMA180143,MKL,No
26-May-03 1250,UNIT_DISCHARGE,Discharge,Export,GCXU6000173,STS05,V-CMA180143-683660,Y-PEB-C73083C6,CMA180143,MKL,No
26-May-03 1251,UNIT_LOAD,Load,Transship,TRLU6006878,STS01,Y-PEB-G63422C4,V-CMA180143-957778,CMA180143,MKL,No
26-May-03 1251,UNIT_LOAD,Load,Transship,TRLU6006164,STS04,Y-PEB-G85013C3,V-CMA180143-380887,CMA180143,MKL,No
26-May-03 1252,UNIT_LOAD,Load,Export,ONEY6004852,STS02,Y-PEB-H48426C6,V-CMA180143-666260,CMA180143,MKL,No
26-May-03 1252,UNIT_LOAD,Load,Export,GCXU6005453,STS05,Y-PEB-D44092C4,V-CMA180143-890704,CMA180143,MKL,No
26-May-03 1253,UNIT_DISCHARGE,Discharge,Export,OOLU6003520,STS05,V-CMA180143-162322,Y-PEB-C15816C3,CMA180143,MKL,No
26-May-03 1253,UNIT_LOAD,Load,Export,MSCU6006393,STS05,Y-PEB-A19339C6,V-CMA180143-711590,CMA180143,MKL,No
26-May-03 1254,UNIT_LOAD,Load,Import,GCXU6000185,STS04,Y-PEB-F80276C2,V-CMA180143-438003,CMA180143,MKL,No
26-May-03 1254,UNIT_DISCHARGE,Discharge,Transship,OOLU6003172,STS05,V-CMA180143-701549,Y-PEB-C76712C4,CMA180143,MKL,No
26-May-03 1255,UNIT_DISCHARGE,Discharge,Export,ONEY6006513,STS02,V-CMA180143-217508,Y-PEB-C98819C4,CMA180143,MKL,No
26-May-03 1255,UNIT_DISCHARGE,Discharge,Import,MSCU6006985,STS04,V-CMA180143-620565,Y-PEB-C38536C2,CMA180143,MKL,No
26-May-03 1647,UNIT_DISCHARGE,Discharge,Export,ONEY6003581,STS05,V-CQN180155-581253,Y-PEB-C72339C6,CQN180155,MKL,No
26-May-03 1648,UNIT_DISCHARGE,Discharge,Import,MAEU6007106,STS02,V-CQN180155-465459,Y-PEB-C81274C1,CQN180155,MKL,Yes
26-May-03 1649,UNIT_RESTOW,Restow,Import,ONEY6006815,STS01,Y-PEB-F54726C4,Y-PEB-G17886C2,CQN180155,MKL,No
26-May-03 1650,UNIT_LOAD,Load,Import,MSCU6001687,STS03,Y-PEB-F45936C6,V-MSC180167-879839,MSC180167,MKL,No
26-May-03 1650,UNIT_DISCHARGE,Discharge,Transship,MAEU6006450,STS03,V-MSC180167-395795,Y-PEB-F92022C2,MSC180167,MKL,No
26-May-03 1650,UNIT_RESTOW,Restow,Transship,GCXU6004721,STS01,Y-PEB-D26470C4,Y-PEB-G35888C5,CQN180155,MKL,No
26-May-03 1650,UNIT_DISCHARGE,Discharge,Export,ONEY6000954,STS02,V-CQN180155-520861,Y-PEB-C64887C1,CQN180155,MKL,Yes
26-May-03 1651,UNIT_LOAD,Load,Export,CMAU6006106,STS03,Y-PEB-D29632C2,V-MSC180167-473810,MSC180167,MKL,Yes
26-May-03 1651,UNIT_LOAD,Load,Export,HLCU6005741,STS05,Y-PEB-G22350C1,V-MSC180167-913164,MSC180167,MKL,No
26-May-03 1651,UNIT_LOAD,Load,Export,HLCU6006920,STS06,Y-PEB-D49395C3,V-CQN180155-912024,CQN180155,MKL,Yes
26-May-03 1652,UNIT_LOAD,Load,Export,GCXU6003254,STS02,Y-PEB-F67712C1,V-MSC180167-978995,MSC180167,MKL,No
26-May-03 1652,UNIT_LOAD,Load,Transship,ONEY6002717,STS03,Y-PEB-G47844C3,V-MSC180167-248006,MSC180167,MKL,Yes
26-May-03 1652,UNIT_LOAD,Load,Import,GCXU6007036,STS02,Y-PEB-A85220C6,V-CQN180155-492734,CQN180155,MKL,No
26-May-03 1653,UNIT_DISCHARGE,Discharge,Import,MAEU6003819,STS05,V-MSC180167-892232,Y-PEB-F35833C2,MSC180167,MKL,No
26-May-03 1653,UNIT_LOAD,Load,Export,OOLU6002075,STS02,Y-PEB-C14792C2,V-MSC180167-617209,MSC180167,MKL,No
26-May-03 1653,UNIT_LOAD,Load,Import,HLCU6006789,STS03,Y-PEB-H87898C2,V-CQN180155-453392,CQN180155,MKL,Yes
26-May-03 1653,UNIT_DISCHARGE,Discharge,Export,MAEU6002259,STS06,V-CQN180155-725072,Y-PEB-C94063C2,CQN180155,MKL,No
26-May-03 1654,UNIT_DISCHARGE,Discharge,Import,MSCU6000201,STS03,V-MSC180167-429459,Y-PEB-F32480C6,MSC180167,MKL,No
26-May-03 1654,UNIT_DISCHARGE,Discharge,Export,MSCU6002524,STS02,V-MSC180167-287620,Y-PEB-F30261C3,MSC180167,MKL,No
26-May-03 1654,UNIT_LOAD,Load,Transship,MSCU6002524,STS01,Y-PEB-A92652C5,V-CQN180155-425859,CQN180155,MKL,No
26-May-03 1655,UNIT_DISCHARGE,Discharge,Export,GCXU6007021,STS02,V-MSC180167-298731,Y-PEB-F58198C1,MSC180167,MKL,No
26-May-03 1655,UNIT_DISCHARGE,Discharge,Export,TRLU6001247,STS02,V-MSC180167-830290,Y-PEB-F45150C2,MSC180167,MKL,Yes
26-May-03 1655,UNIT_DISCHARGE,Discharge,Export,HLCU6006827,STS06,V-CQN180155-631118,Y-PEB-C27489C2,CQN180155,MKL,No
26-May-03 1656,UNIT_DISCHARGE,Discharge,Transship,MAEU6007022,STS02,V-MSC180167-130125,Y-PEB-F33521C3,MSC180167,MKL,No
26-May-03 1656,UNIT_DISCHARGE,Discharge,Import,MSCU6003660,STS04,V-MSC180167-461472,Y-PEB-F93194C5,MSC180167,MKL,No
26-May-03 1656,UNIT_DISCHARGE,Discharge,Transship,CMAU6002010,STS01,V-CQN180155-952506,Y-PEB-C64128C5,CQN180155,MKL,No
26-May-03 1657,UNIT_LOAD,Load,Transship,CMAU6000502,STS05,Y-PEB-G23911C3,V-MSC180167-410386,MSC180167,MKL,No
26-May-03 1657,UNIT_LOAD,Load,Transship,OOLU6003520,STS06,Y-PEB-C22323C4,V-MSC180167-801767,MSC180167,MKL,Yes
26-May-03 1657,UNIT_LOAD,Load,Export,ONEY6003366,STS06,Y-PEB-C29169C5,V-CQN180155-635640,CQN180155,MKL,Yes
26-May-03 1657,UNIT_DISCHARGE,Discharge,Transship,OOLU6005898,STS02,V-CQN180155-294803,Y-PEB-C41753C3,CQN180155,MKL,No
26-May-03 1658,UNIT_LOAD,Load,Transship,HLCU6001811,STS06,Y-PEB-A25917C3,V-MSC180167-275055,MSC180167,MKL,No
26-May-03 1658,UNIT_DISCHARGE,Discharge,Import,CMAU6006841,STS06,V-MSC180167-380050,Y-PEB-F47629C2,MSC180167,MKL,No
26-May-03 1658,UNIT_DISCHARGE,Discharge,Export,ONEY6001158,STS06,V-CQN180155-832458,Y-PEB-C80215C2,CQN180155,MKL,No
26-May-03 1659,UNIT_DISCHARGE,Discharge,Transship,TRLU6005228,STS03,V-MSC180167-823906,Y-PEB-F73230C4,MSC180167,MKL,No
26-May-03 1659,UNIT_LOAD,Load,Transship,OOLU6004352,STS06,Y-PEB-F69917C6,V-MSC180167-205360,MSC180167,MKL,No
26-May-03 1659,UNIT_DISCHARGE,Discharge,Transship,GCXU6007107,STS05,V-CQN180155-394854,Y-PEB-C36284C4,CQN180155,MKL,No
26-May-03 1700,UNIT_LOAD,Load,Export,CMAU6003644,STS06,Y-PEB-F56953C3,V-MSC180167-481298,MSC180167,MKL,No
26-May-03 1700,UNIT_LOAD,Load,Export,CMAU6004235,STS02,Y-PEB-A24334C2,V-MSC180167-661790,MSC180167,MKL,Yes
26-May-03 1700,UNIT_LOAD,Load,Import,CMAU6005468,STS02,Y-PEB-A62355C4,V-CQN180155-844862,CQN180155,MKL,Yes
26-May-03 1700,UNIT_DISCHARGE,Discharge,Export,TRLU6007108,STS05,V-CQN180155-147921,Y-PEB-C95724C4,CQN180155,MKL,No
26-May-03 1701,UNIT_DISCHARGE,Discharge,Export,ONEY6001405,STS02,V-MSC180167-435188,Y-PEB-F82630C1,MSC180167,MKL,No
26-May-03 1701,UNIT_LOAD,Load,Transship,GCXU6003936,STS02,Y-PEB-C27717C2,V-MSC180167-544081,MSC180167,MKL,No
26-May-03 1701,UNIT_DISCHARGE,Discharge,Export,OOLU6007109,STS01,V-CQN180155-983240,Y-PEB-C50695C5,CQN180155,MKL,No
26-May-03 1702,UNIT_LOAD,Load,Export,OOLU6002054,STS06,Y-PEB-C69713C3,V-MSC180167-873882,MSC180167,MKL,No
26-May-03 1702,UNIT_DISCHARGE,Discharge,Transship,TRLU6005195,STS04,V-MSC180167-990510,Y-PEB-F14316C2,MSC180167,MKL,No
26-May-03 1702,UNIT_DISCHARGE,Discharge,Import,CMAU6002375,STS05,V-CQN180155-923884,Y-PEB-C30641C4,CQN180155,MKL,Yes
26-May-03 1703,UNIT_DISCHARGE,Discharge,Export,GCXU6007023,STS06,V-MSC180167-812535,Y-PEB-G19122C3,MSC180167,MKL,No
26-May-03 1703,UNIT_RESTOW,Restow,Export,ONEY6004893,STS06,Y-PEB-G80357C2,Y-PEB-G65170C1,MSC180167,MKL,No
26-May-03 1703,UNIT_LOAD,Load,Export,GCXU6006701,STS03,Y-PEB-A44618C4,V-CQN180155-507127,CQN180155,MKL,No
26-May-03 1704,UNIT_DISCHARGE,Discharge,Import,HLCU6000675,STS05,V-MSC180167-650837,Y-PEB-G23327C6,MSC180167,MKL,Yes
26-May-03 1704,UNIT_RESTOW,Restow,Transship,TRLU6001833,STS04,Y-PEB-C92830C6,Y-PEB-C82741C3,MSC180167,MKL,No
26-May-03 1704,UNIT_LOAD,Load,Export,MSCU6006862,STS01,Y-PEB-H57926C2,V-CQN180155-932995,CQN180155,MKL,No
26-May-03 1704,UNIT_LOAD,Load,Import,TRLU6003493,STS01,Y-PEB-F62283C2,V-CQN180155-956671,CQN180155,MKL,No
26-May-03 1705,UNIT_DISCHARGE,Discharge,Import,GCXU6004105,STS06,V-MSC180167-790798,Y-PEB-G64423C1,MSC180167,MKL,No
26-May-03 1705,UNIT_LOAD,Load,Import,HLCU6004956,STS04,Y-PEB-A40735C2,V-MSC180167-516251,MSC180167,MKL,Yes
26-May-03 1705,UNIT_DISCHARGE,Discharge,Export,CMAU6001850,STS05,V-CQN180155-108137,Y-PEB-C17298C2,CQN180155,MKL,No
26-May-03 1706,UNIT_RESTOW,Restow,Export,MAEU6006799,STS04,Y-PEB-F90667C5,Y-PEB-F77486C2,MSC180167,MKL,No
26-May-03 1706,UNIT_DISCHARGE,Discharge,Transship,ONEY6007024,STS02,V-MSC180167-339877,Y-PEB-G14713C2,MSC180167,MKL,Yes
26-May-03 1706,UNIT_DISCHARGE,Discharge,Transship,ONEY6004585,STS05,V-CQN180155-843483,Y-PEB-C35089C1,CQN180155,MKL,No
26-May-03 1706,UNIT_DISCHARGE,Discharge,Export,TRLU6006363,STS02,V-CQN180155-990372,Y-PEB-C74785C5,CQN180155,MKL,Yes
26-May-03 1707,UNIT_LOAD,Load,Export,MSCU6007015,STS04,Y-PEB-G13781C2,V-MSC180167-148986,MSC180167,MKL,No
26-May-03 1707,UNIT_LOAD,Load,Transship,GCXU6004814,STS06,Y-PEB-G21885C6,V-MSC180167-122822,MSC180167,MKL,No
26-May-03 1707,UNIT_DISCHARGE,Discharge,Export,CMAU6005314,STS02,V-CQN180155-587614,Y-PEB-C10561C6,CQN180155,MKL,Yes
26-May-03 1708,UNIT_LOAD,Load,Transship,GCXU6006964,STS02,Y-PEB-F30566C4,V-MSC180167-271078,MSC180167,MKL,Yes
26-May-03 1708,UNIT_LOAD,Load,Transship,CMAU6000479,STS02,Y-PEB-C64680C5,V-MSC180167-463218,MSC180167,MKL,No
26-May-03 1708,UNIT_RESTOW,Restow,Import,TRLU6001289,STS03,Y-PEB-A23222C5,Y-PEB-D39254C3,CQN180155,MKL,No
26-May-03 1709,UNIT_LOAD,Load,Import,HLCU6004794,STS04,Y-PEB-G42040C2,V-MSC180167-123173,MSC180167,MKL,Yes
26-May-03 1709,UNIT_DISCHARGE,Discharge,Export,OOLU6002075,STS06,V-MSC180167-440246,Y-PEB-G91280C4,MSC180167,MKL,No
26-May-03 1709,UNIT_DISCHARGE,Discharge,Import,MSCU6005647,STS06,V-CQN180155-929050,Y-PEB-C61750C5,CQN180155,MKL,No
26-May-03 1710,UNIT_LOAD,Load,Import,HLCU6006166,STS05,Y-PEB-F37730C4,V-MSC180167-401895,MSC180167,MKL,No
26-May-03 1710,UNIT_RESTOW,Restow,Transship,ONEY6000656,STS05,Y-PEB-A55957C4,Y-PEB-A92846C3,MSC180167,MKL,Yes
26-May-03 1710,UNIT_LOAD,Load,Export,CMAU6005239,STS01,Y-PEB-G71445C1,V-CQN180155-859791,CQN180155,MKL,No
26-May-03 1710,UNIT_RESTOW,Restow,Import,TRLU6005195,STS06,Y-PEB-H23188C4,Y-PEB-C42911C5,CQN180155,MKL,No
26-May-03 1711,UNIT_DISCHARGE,Discharge,Import,MAEU6006248,STS02,V-MSC180167-193316,Y-PEB-G20392C6,MSC180167,MKL,No
26-May-03 1711,UNIT_DISCHARGE,Discharge,Transship,TRLU6002537,STS04,V-MSC180167-201827,Y-PEB-G93343C4,MSC180167,MKL,No
26-May-03 1711,UNIT_DISCHARGE,Discharge,Export,CMAU6004850,STS06,V-CQN180155-454962,Y-PEB-C83090C1,CQN180155,MKL,Yes
26-May-03 1712,UNIT_DISCHARGE,Discharge,Import,CMAU6000809,STS05,V-MSC180167-487320,Y-PEB-G17447C2,MSC180167,MKL,Yes
26-May-03 1712,UNIT_LOAD,Load,Transship,ONEY6001674,STS04,Y-PEB-A70221C2,V-MSC180167-316926,MSC180167,MKL,No
26-May-03 1712,UNIT_LOAD,Load,Transship,CMAU6007052,STS02,Y-PEB-C65058C6,V-CQN180155-703391,CQN180155,MKL,Yes
26-May-03 1713,UNIT_DISCHARGE,Discharge,Export,GCXU6004771,STS06,V-MSC180167-179837,Y-PEB-G71640C4,MSC180167,MKL,No
26-May-03 1713,UNIT_LOAD,Load,Import,MAEU6006903,STS02,Y-PEB-C30766C1,V-MSC180167-214805,MSC180167,MKL,No
26-May-03 1713,UNIT_RESTOW,Restow,Export,MAEU6002239,STS03,Y-PEB-F32140C4,Y-PEB-D61217C5,CQN180155,MKL,No
26-May-03 1713,UNIT_LOAD,Load,Import,OOLU6001549,STS03,Y-PEB-F62725C5,V-CQN180155-235860,CQN180155,MKL,No
26-May-03 1714,UNIT_DISCHARGE,Discharge,Transship,ONEY6000311,STS02,V-MSC180167-335996,Y-PEB-G31112C4,MSC180167,MKL,No
26-May-03 1714,UNIT_DISCHARGE,Discharge,Export,CMAU6002575,STS03,V-CQN180155-567385,Y-PEB-C48098C6,CQN180155,MKL,No
26-May-03 1715,UNIT_DISCHARGE,Discharge,Transship,TRLU6000975,STS06,V-MSC180167-489344,Y-PEB-G73430C6,MSC180167,MKL,No
26-May-03 1715,UNIT_DISCHARGE,Discharge,Import,OOLU6007025,STS03,V-MSC180167-671812,Y-PEB-G11565C3,MSC180167,MKL,Yes
26-May-03 1715,UNIT_DISCHARGE,Discharge,Export,GCXU6002446,STS06,V-MSC180167-706368,Y-PEB-G72037C6,MSC180167,MKL,Yes
26-May-03 1715,UNIT_LOAD,Load,Import,TRLU6005507,STS02,Y-PEB-G57285C1,V-CQN180155-974333,CQN180155,MKL,No
26-May-03 1716,UNIT_LOAD,Load,Import,MSCU6003115,STS06,Y-PEB-G50956C5,V-MSC180167-721322,MSC180167,MKL,No
26-May-03 1716,UNIT_LOAD,Load,Export,CMAU6005520,STS05,Y-PEB-G90499C1,V-CQN180155-763206,CQN180155,MKL,No
26-May-03 1717,UNIT_LOAD,Load,Transship,HLCU6000986,STS05,Y-PEB-G50992C2,V-MSC180167-304204,MSC180167,MKL,Yes
26-May-03 1717,UNIT_LOAD,Load,Transship,GCXU6001614,STS04,Y-PEB-F97716C1,V-MSC180167-465690,MSC180167,MKL,No
26-May-03 1717,UNIT_DISCHARGE,Discharge,Import,MSCU6000181,STS05,V-MSC180167-185818,Y-PEB-G59020C3,MSC180167,MKL,No
26-May-03 1717,UNIT_LOAD,Load,Transship,OOLU6000325,STS06,Y-PEB-H93430C6,V-CQN180155-365489,CQN180155,MKL,No
26-May-03 1717,UNIT_DISCHARGE,Discharge,Export,OOLU6004193,STS01,V-CQN180155-343548,Y-PEB-C43374C1,CQN180155,MKL,No
26-May-03 1718,UNIT_LOAD,Load,Export,GCXU6002370,STS04,Y-PEB-C96691C5,V-MSC180167-396274,MSC180167,MKL,No
26-May-03 1718,UNIT_DISCHARGE,Discharge,Export,TRLU6004050,STS05,V-MSC180167-982120,Y-PEB-G18349C2,MSC180167,MKL,No
26-May-03 1718,UNIT_DISCHARGE,Discharge,Export,ONEY6007110,STS05,V-CQN180155-593369,Y-PEB-C89247C4,CQN180155,MKL,No
26-May-03 1719,UNIT_DISCHARGE,Discharge,Export,TRLU6001436,STS04,V-MSC180167-162430,Y-PEB-G80185C6,MSC180167,MKL,No
26-May-03 1719,UNIT_DISCHARGE,Discharge,Export,MSCU6007111,STS05,V-CQN180155-882457,Y-PEB-C69224C5,CQN180155,MKL,Yes
26-May-03 1720,UNIT_LOAD,Load,Import,HLCU6001363,STS05,Y-PEB-C99097C6,V-MSC180167-409317,MSC180167,MKL,No
