Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-Apr-23 1443,UNIT_LOAD,Load,Import,HLCU6006257,STS06,Y-AECY-DMY01709C1,V-8YF180045-916939,8YF180045,ONE,No
26-Apr-23 1444,UNIT_RESTOW,Restow,Import,GCXU6002855,STS03,Y-AECY-1G00203C1,Y-AECY-1G03007C1,8YF180045,ONE,No
26-Apr-23 1444,UNIT_DISCHARGE,Discharge,Transship,TRLU6006272,STS03,V-8YF180045-920217,Y-AECY-1K01103C1,8YF180045,ONE,No
26-Apr-23 1445,UNIT_LOAD,Load,Transship,TRLU6001320,STS03,Y-AECY-1K00204C3,V-8YF180045-332049,8YF180045,ONE,Yes
26-Apr-23 1445,UNIT_DISCHARGE,Discharge,Transship,ONEY6003211,STS03,V-8YF180045-380380,Y-AECY-1K00809C1,8YF180045,ONE,Yes
26-Apr-23 1446,UNIT_LOAD,Load,Import,MSCU6000907,STS03,Y-AECY-1G00308C1,V-8YF180045-336846,8YF180045,ONE,No
26-Apr-23 1446,UNIT_DISCHARGE,Discharge,Import,MAEU6006273,STS03,V-8YF180045-382449,Y-AECY-1K02405C1,8YF180045,ONE,No
26-Apr-23 1447,UNIT_LOAD,Load,Transship,TRLU6002281,STS04,Y-AECY-1F03904C1,V-8YF180045-531039,8YF180045,ONE,No
26-Apr-23 1447,UNIT_LOAD,Load,Import,MSCU6006057,STS03,Y-AECY-1L02910C1,V-8YF180045-658023,8YF180045,ONE,No
26-Apr-23 1448,UNIT_DISCHARGE,Discharge,Transship,ONEY6001430,STS05,V-8YF180045-762551,Y-AECY-1K01602C1,8YF180045,ONE,No
26-Apr-23 1448,UNIT_LOAD,Load,Transship,MSCU6000415,STS04,Y-AECY-1F02205C2,V-8YF180045-697725,8YF180045,ONE,Yes
26-Apr-23 1449,UNIT_DISCHARGE,Discharge,Export,MAEU6002240,STS04,V-8YF180045-279373,Y-AECY-1K02008C1,8YF180045,ONE,No
26-Apr-23 1449,UNIT_LOAD,Load,Import,HLCU6001377,STS05,Y-AECY-DMY02905C1,V-8YF180045-770770,8YF180045,ONE,No
26-Apr-23 1450,UNIT_LOAD,Load,Export,TRLU6005712,STS06,Y-AECY-1K01801C2,V-8YF180045-782192,8YF180045,ONE,No
26-Apr-23 1450,UNIT_DISCHARGE,Discharge,Import,CMAU6002026,STS03,V-8YF180045-744040,Y-AECY-1K00408C1,8YF180045,ONE,No
26-Apr-23 1451,UNIT_LOAD,Load,Transship,MAEU6000527,STS05,Y-AECY-DMY03605C1,V-8YF180045-937380,8YF180045,ONE,No
26-Apr-23 1451,UNIT_LOAD,Load,Export,OOLU6003432,STS06,Y-AECY-1L03407C1,V-8YF180045-325108,8YF180045,ONE,Yes
26-Apr-23 1452,UNIT_LOAD,Load,Export,MAEU6001435,STS06,Y-AECY-1L00307C1,V-8YF180045-339418,8YF180045,ONE,Yes
26-Apr-23 1452,UNIT_DISCHARGE,Discharge,Export,MAEU6003417,STS04,V-8YF180045-244468,Y-AECY-1K01704C1,8YF180045,ONE,No
26-Apr-23 1453,UNIT_LOAD,Load,Transship,TRLU6006189,STS04,Y-AECY-1F00106C1,V-8YF180045-339635,8YF180045,ONE,No
26-Apr-23 1454,UNIT_RESTOW,Restow,Import,HLCU6004810,STS05,Y-AECY-1L01902C1,Y-AECY-1L04007C1,8YF180045,ONE,Yes
26-Apr-23 1454,UNIT_DISCHARGE,Discharge,Import,MSCU6004427,STS04,V-8YF180045-336770,Y-AECY-1K03308C1,8YF180045,ONE,No
26-Apr-23 1455,UNIT_DISCHARGE,Discharge,Transship,TRLU6001617,STS06,V-8YF180045-451320,Y-AECY-1K01306C2,8YF180045,ONE,No
26-Apr-23 1455,UNIT_RESTOW,Restow,Export,MSCU6003103,STS04,Y-AECY-1F02202C1,Y-AECY-1F00904C1,8YF180045,ONE,No
26-Apr-23 1456,UNIT_LOAD,Load,Import,MSCU6001681,STS04,Y-AECY-1F02003C1,V-8YF180045-309652,8YF180045,ONE,No
26-Apr-23 1456,UNIT_LOAD,Load,Import,MAEU6003826,STS05,Y-AECY-DMY01401C3,V-8YF180045-212583,8YF180045,ONE,No
26-Apr-23 1457,UNIT_RESTOW,Restow,Export,ONEY6001532,STS06,Y-AECY-1K03303C1,Y-AECY-1G00405C1,8YF180045,ONE,Yes
26-Apr-23 1457,UNIT_DISCHARGE,Discharge,Import,HLCU6005722,STS03,V-8YF180045-259228,Y-AECY-1K02108C1,8YF180045,ONE,Yes
26-Apr-23 1458,UNIT_LOAD,Load,Export,GCXU6006150,STS04,Y-AECY-DMY03703C1,V-8YF180045-714364,8YF180045,ONE,No
26-Apr-23 1458,UNIT_LOAD,Load,Export,MAEU6004105,STS05,Y-AECY-DMY02006C1,V-8YF180045-490111,8YF180045,ONE,Yes
26-Apr-23 1459,UNIT_LOAD,Load,Export,TRLU6000956,STS05,Y-AECY-DMY03805C1,V-8YF180045-539018,8YF180045,ONE,Yes
26-Apr-23 1551,UNIT_LOAD,Load,Export,HLCU6008771,STS03,Y-AECY-WB03907C1,V-ONE180177-983784,ONE180177,ONE,No
26-Apr-23 1602,UNIT_RESTOW,Restow,Import,OOLU6006106,STS03,Y-AECY-DMY03407C1,Y-AECY-1K00102C1,ONE180177,ONE,Yes
26-Apr-23 1603,UNIT_DISCHARGE,Discharge,Import,MAEU6001228,STS03,V-ONE180177-312131,Y-AECY-DMY01205C1,ONE180177,ONE,No
26-Apr-23 1603,UNIT_DISCHARGE,Discharge,Transship,HLCU6004981,STS06,V-ONE180177-901852,Y-AECY-DMY01307C1,ONE180177,ONE,No
26-Apr-23 1604,UNIT_DISCHARGE,Discharge,Export,GCXU6006339,STS02,V-ONE180177-177096,Y-AECY-DMY03310C1,ONE180177,ONE,Yes
26-Apr-23 1605,UNIT_LOAD,Load,Transship,OOLU6000963,STS04,Y-AECY-DMY01106C1,V-ONE180177-614158,ONE180177,ONE,Yes
26-Apr-23 1606,UNIT_LOAD,Load,Transship,MAEU6004219,STS06,Y-AECY-1F03706C1,V-ONE180177-510169,ONE180177,ONE,No
26-Apr-23 1606,UNIT_DISCHARGE,Discharge,Transship,MAEU6002817,STS03,V-ONE180177-673226,Y-AECY-DMY01610C1,ONE180177,ONE,No
26-Apr-23 1607,UNIT_DISCHARGE,Discharge,Transship,OOLU6003884,STS04,V-ONE180177-462754,Y-AECY-DMY01506C1,ONE180177,ONE,Yes
26-Apr-23 1608,UNIT_RESTOW,Restow,Transship,GCXU6006150,STS06,Y-AECY-1G02706C1,Y-AECY-DMY03409C1,ONE180177,ONE,No
26-Apr-23 1609,UNIT_DISCHARGE,Discharge,Export,MAEU6001764,STS02,V-ONE180177-813826,Y-AECY-DMY02908C1,ONE180177,ONE,No
26-Apr-23 1609,UNIT_DISCHARGE,Discharge,Import,OOLU6006120,STS06,V-ONE180177-449614,Y-AECY-DMY02904C1,ONE180177,ONE,No
26-Apr-23 1610,UNIT_RESTOW,Restow,Import,MAEU6004268,STS05,Y-AECY-1G01102C2,Y-AECY-1F02007C1,ONE180177,ONE,No
26-Apr-23 1611,UNIT_RESTOW,Restow,Transship,OOLU6000464,STS03,Y-AECY-1L03709C1,Y-AECY-1L01401C2,ONE180177,ONE,No
26-Apr-23 1612,UNIT_DISCHARGE,Discharge,Import,TRLU6006340,STS02,V-ONE180177-846526,Y-AECY-DMY01010C2,ONE180177,ONE,No
26-Apr-23 1612,UNIT_DISCHARGE,Discharge,Transship,MSCU6004836,STS02,V-ONE180177-844071,Y-AECY-DMY00101C1,ONE180177,ONE,Yes
26-Apr-23 1613,UNIT_DISCHARGE,Discharge,Export,TRLU6001020,STS03,V-ONE180177-726109,Y-AECY-DMY01901C2,ONE180177,ONE,Yes
26-Apr-23 1614,UNIT_DISCHARGE,Discharge,Import,GCXU6002538,STS04,V-ONE180177-139289,Y-AECY-DMY02105C2,ONE180177,ONE,No
26-Apr-23 1614,UNIT_LOAD,Load,Import,HLCU6004810,STS05,Y-AECY-DMY00803C2,V-ONE180177-752913,ONE180177,ONE,Yes
26-Apr-23 1615,UNIT_RESTOW,Restow,Export,OOLU6000665,STS02,Y-AECY-1K01006C1,Y-AECY-1F02008C1,ONE180177,ONE,No
26-Apr-23 1616,UNIT_LOAD,Load,Import,MAEU6003533,STS04,Y-AECY-DMY01801C1,V-ONE180177-431605,ONE180177,ONE,No
26-Apr-23 1617,UNIT_LOAD,Load,Transship,HLCU6006065,STS03,Y-AECY-1L00408C2,V-ONE180177-677458,ONE180177,ONE,No
26-Apr-23 1617,UNIT_LOAD,Load,Export,GCXU6006096,STS04,Y-AECY-1G00207C1,V-ONE180177-801865,ONE180177,ONE,No
26-Apr-23 1618,UNIT_DISCHARGE,Discharge,Import,ONEY6000690,STS03,V-ONE180177-877562,Y-AECY-DMY03910C1,ONE180177,ONE,No
26-Apr-23 1619,UNIT_LOAD,Load,Transship,MAEU6006227,STS05,Y-AECY-DMY01702C1,V-ONE180177-157207,ONE180177,ONE,No
26-Apr-23 1620,UNIT_LOAD,Load,Transship,TRLU6005793,STS02,Y-AECY-1L03702C1,V-ONE180177-125638,ONE180177,ONE,No
26-Apr-23 1620,UNIT_DISCHARGE,Discharge,Import,TRLU6001460,STS04,V-ONE180177-414333,Y-AECY-DMY04010C1,ONE180177,ONE,No
26-Apr-23 1621,UNIT_LOAD,Load,Export,GCXU6005991,STS02,Y-AECY-1G02604C1,V-ONE180177-875841,ONE180177,ONE,Yes
26-Apr-23 1622,UNIT_LOAD,Load,Export,ONEY6004890,STS04,Y-AECY-DMY04004C1,V-ONE180177-578691,ONE180177,ONE,No
26-Apr-23 1622,UNIT_DISCHARGE,Discharge,Export,HLCU6006341,STS04,V-ONE180177-699425,Y-AECY-DMY02101C1,ONE180177,ONE,No
26-Apr-23 1623,UNIT_DISCHARGE,Discharge,Import,HLCU6002337,STS03,V-ONE180177-749426,Y-AECY-DMY00901C1,ONE180177,ONE,Yes
26-Apr-23 1624,UNIT_LOAD,Load,Transship,TRLU6001001,STS06,Y-AECY-DMY02702C1,V-ONE180177-759606,ONE180177,ONE,Yes
26-Apr-23 1624,UNIT_LOAD,Load,Export,GCXU6008390,STS03,Y-AECY-1H02508C1,V-MSC180033-505079,MSC180033,ONE,No
26-Apr-23 1625,UNIT_DISCHARGE,Discharge,Import,ONEY6001530,STS03,V-ONE180177-296342,Y-AECY-DMY03509C1,ONE180177,ONE,No
26-Apr-23 1625,UNIT_DISCHARGE,Discharge,Export,TRLU6001121,STS03,V-ONE180177-830659,Y-AECY-DMY01007C1,ONE180177,ONE,No
26-Apr-23 1626,UNIT_LOAD,Load,Import,OOLU6002412,STS04,Y-AECY-1G00408C1,V-ONE180177-672565,ONE180177,ONE,No
26-Apr-23 1627,UNIT_LOAD,Load,Export,GCXU6003243,STS05,Y-AECY-1K03508C1,V-ONE180177-547071,ONE180177,ONE,Yes
26-Apr-23 1628,UNIT_DISCHARGE,Discharge,Import,CMAU6003537,STS02,V-ONE180177-885470,Y-AECY-DMY01406C1,ONE180177,ONE,No
26-Apr-23 1628,UNIT_RESTOW,Restow,Export,MAEU6000441,STS06,Y-AECY-1L02806C1,Y-AECY-1F00506C1,ONE180177,ONE,Yes
26-Apr-23 1629,UNIT_LOAD,Load,Export,CMAU6006295,STS03,Y-AECY-1G03008C1,V-ONE180177-873974,ONE180177,ONE,No
26-Apr-23 1630,UNIT_LOAD,Load,Transship,MAEU6005869,STS04,Y-AECY-DMY00803C3,V-ONE180177-552014,ONE180177,ONE,No
26-Apr-23 1630,UNIT_DISCHARGE,Discharge,Import,TRLU6006342,STS02,V-ONE180177-466354,Y-AECY-DMY04002C1,ONE180177,ONE,No
26-Apr-23 1631,UNIT_RESTOW,Restow,Import,GCXU6002987,STS06,Y-AECY-1G02007C1,Y-AECY-1G01507C1,ONE180177,ONE,No
26-Apr-23 1632,UNIT_DISCHARGE,Discharge,Transship,GCXU6000719,STS02,V-ONE180177-103042,Y-AECY-DMY02801C1,ONE180177,ONE,No
26-Apr-23 1633,UNIT_DISCHARGE,Discharge,Import,ONEY6001210,STS03,V-ONE180177-297797,Y-AECY-DMY01108C1,ONE180177,ONE,No
26-Apr-23 1633,UNIT_RESTOW,Restow,Import,MAEU6006299,STS04,Y-AECY-1K03410C1,Y-AECY-1G04003C2,ONE180177,ONE,No
26-Apr-23 1634,UNIT_LOAD,Load,Export,MSCU6000644,STS06,Y-AECY-1K01303C1,V-ONE180177-185835,ONE180177,ONE,No
26-Apr-23 1635,UNIT_DISCHARGE,Discharge,Export,TRLU6004817,STS04,V-ONE180177-480407,Y-AECY-DMY02408C1,ONE180177,ONE,Yes
26-Apr-23 1636,UNIT_DISCHARGE,Discharge,Export,CMAU6001516,STS06,V-ONE180177-237831,Y-AECY-DMY03305C1,ONE180177,ONE,No
26-Apr-23 1636,UNIT_DISCHARGE,Discharge,Transship,TRLU6001868,STS03,V-ONE180177-300123,Y-AECY-DMY01705C1,ONE180177,ONE,No
26-Apr-23 1637,UNIT_LOAD,Load,Export,CMAU6000384,STS06,Y-AECY-1G02605C1,V-ONE180177-789425,ONE180177,ONE,Yes
26-Apr-23 1638,UNIT_LOAD,Load,Export,ONEY6005065,STS02,Y-AECY-1F01203C1,V-ONE180177-859667,ONE180177,ONE,No
26-Apr-23 1639,UNIT_LOAD,Load,Import,OOLU6003960,STS05,Y-AECY-DMY02201C2,V-ONE180177-413799,ONE180177,ONE,Yes
26-Apr-23 1639,UNIT_RESTOW,Restow,Export,MSCU6005434,STS06,Y-AECY-1K04008C1,Y-AECY-1G01704C1,ONE180177,ONE,No
26-Apr-23 1640,UNIT_DISCHARGE,Discharge,Transship,MAEU6001616,STS02,V-ONE180177-927441,Y-AECY-DMY02102C1,ONE180177,ONE,Yes
26-Apr-23 1641,UNIT_LOAD,Load,Import,ONEY6001619,STS03,Y-AECY-1K03904C1,V-ONE180177-975637,ONE180177,ONE,No
26-Apr-23 1642,UNIT_LOAD,Load,Import,ONEY6003449,STS06,Y-AECY-1K01601C1,V-ONE180177-150002,ONE180177,ONE,No
26-Apr-23 1642,UNIT_RESTOW,Restow,Import,HLCU6006184,STS03,Y-AECY-1L00301C1,Y-AECY-1G03906C2,ONE180177,ONE,No
26-Apr-23 1643,UNIT_LOAD,Load,Import,HLCU6002787,STS03,Y-AECY-1G00108C1,V-ONE180177-851670,ONE180177,ONE,No
26-Apr-23 1644,UNIT_DISCHARGE,Discharge,Import,CMAU6005166,STS02,V-ONE180177-959731,Y-AECY-DMY03406C2,ONE180177,ONE,Yes
26-Apr-23 1644,UNIT_DISCHARGE,Discharge,Transship,GCXU6005373,STS05,V-ONE180177-958697,Y-AECY-DMY00105C1,ONE180177,ONE,No
26-Apr-23 1645,UNIT_DISCHARGE,Discharge,Transship,CMAU6000211,STS06,V-ONE180177-139195,Y-AECY-DMY03208C1,ONE180177,ONE,Yes
26-Apr-23 1646,UNIT_DISCHARGE,Discharge,Transship,GCXU6000487,STS02,V-ONE180177-530477,Y-AECY-DMY03802C1,ONE180177,ONE,No
26-Apr-23 1647,UNIT_RESTOW,Restow,Import,CMAU6000983,STS04,Y-AECY-DMY01006C2,Y-AECY-1L03504C2,ONE180177,ONE,No
26-Apr-23 1647,UNIT_DISCHARGE,Discharge,Transship,HLCU6004485,STS04,V-ONE180177-807733,Y-AECY-DMY02806C1,ONE180177,ONE,No
26-Apr-23 1648,UNIT_RESTOW,Restow,Export,ONEY6000245,STS05,Y-AECY-1G03203C3,Y-AECY-1K01603C1,ONE180177,ONE,No
26-Apr-23 1649,UNIT_RESTOW,Restow,Export,MAEU6001228,STS05,Y-AECY-1L03507C2,Y-AECY-1L03201C1,ONE180177,ONE,No
26-Apr-23 1649,UNIT_LOAD,Load,Transship,TRLU6003860,STS05,Y-AECY-1K00102C2,V-ONE180177-386112,ONE180177,ONE,Yes
26-Apr-23 1650,UNIT_DISCHARGE,Discharge,Transship,MSCU6000415,STS02,V-ONE180177-836410,Y-AECY-DMY00902C2,ONE180177,ONE,No
26-Apr-23 1651,UNIT_RESTOW,Restow,Import,ONEY6005792,STS06,Y-AECY-1G02106C1,Y-AECY-1G03009C1,ONE180177,ONE,No
26-Apr-23 1652,UNIT_RESTOW,Restow,Import,HLCU6001461,STS02,Y-AECY-1K02204C1,Y-AECY-1L00406C1,ONE180177,ONE,No
26-Apr-23 1653,UNIT_DISCHARGE,Discharge,Transship,MAEU6000859,STS04,V-ONE180177-705592,Y-AECY-DMY00401C1,ONE180177,ONE,No
26-Apr-23 1653,UNIT_RESTOW,Restow,Transship,TRLU6005165,STS04,Y-AECY-1F03709C1,Y-AECY-1K02610C1,ONE180177,ONE,Yes
26-Apr-23 1654,UNIT_RESTOW,Restow,Export,OOLU6006159,STS03,Y-AECY-1K03402C1,Y-AECY-1F03703C1,ONE180177,ONE,No
26-Apr-23 1655,UNIT_LOAD,Load,Export,CMAU6002791,STS05,Y-AECY-1F01207C1,V-ONE180177-738630,ONE180177,ONE,No
26-Apr-23 1655,UNIT_LOAD,Load,Import,GCXU6002987,STS03,Y-AECY-DMY00807C1,V-ONE180177-660900,ONE180177,ONE,No
26-Apr-23 1656,UNIT_LOAD,Load,Transship,HLCU6001507,STS04,Y-AECY-1F02206C1,V-ONE180177-440352,ONE180177,ONE,No
26-Apr-23 1657,UNIT_DISCHARGE,Discharge,Transship,GCXU6006343,STS03,V-ONE180177-425910,Y-AECY-DMY02108C1,ONE180177,ONE,Yes
26-Apr-23 1658,UNIT_LOAD,Load,Export,HLCU6006258,STS05,Y-AECY-1F02805C1,V-ONE180177-924189,ONE180177,ONE,No
26-Apr-23 1658,UNIT_DISCHARGE,Discharge,Import,TRLU6002212,STS02,V-ONE180177-924487,Y-AECY-DMY02401C1,ONE180177,ONE,No
26-Apr-23 1659,UNIT_RESTOW,Restow,Import,HLCU6006255,STS05,Y-AECY-1L00501C1,Y-AECY-1G02610C1,ONE180177,ONE,No
26-Apr-23 1700,UNIT_DISCHARGE,Discharge,Import,GCXU6006344,STS02,V-ONE180177-466764,Y-AECY-DMY02907C2,ONE180177,ONE,Yes
26-Apr-23 1701,UNIT_LOAD,Load,Import,MAEU6001141,STS02,Y-AECY-1L01308C1,V-ONE180177-210361,ONE180177,ONE,No
26-Apr-23 1701,UNIT_DISCHARGE,Discharge,Export,MAEU6006345,STS05,V-ONE180177-273320,Y-AECY-DMY04001C1,ONE180177,ONE,No
26-Apr-23 1702,UNIT_DISCHARGE,Discharge,Import,GCXU6003931,STS05,V-ONE180177-144408,Y-AECY-DMY02607C1,ONE180177,ONE,No
26-Apr-23 1703,UNIT_LOAD,Load,Export,TRLU6006251,STS05,Y-AECY-1G02801C1,V-ONE180177-231150,ONE180177,ONE,No
26-Apr-23 1703,UNIT_LOAD,Load,Import,ONEY6006134,STS02,Y-AECY-1K03701C1,V-ONE180177-143946,ONE180177,ONE,No
26-Apr-23 1704,UNIT_DISCHARGE,Discharge,Transship,HLCU6003378,STS04,V-ONE180177-535904,Y-AECY-DMY00103C1,ONE180177,ONE,Yes
26-Apr-23 1705,UNIT_DISCHARGE,Discharge,Import,HLCU6006346,STS06,V-ONE180177-437339,Y-AECY-DMY00801C1,ONE180177,ONE,No
26-Apr-23 1706,UNIT_DISCHARGE,Discharge,Transship,OOLU6004840,STS02,V-ONE180177-528473,Y-AECY-1K03301C2,ONE180177,ONE,No
26-Apr-23 1706,UNIT_DISCHARGE,Discharge,Import,HLCU6005169,STS06,V-ONE180177-322109,Y-AECY-1K02303C1,ONE180177,ONE,No
26-Apr-23 1707,UNIT_DISCHARGE,Discharge,Import,MAEU6003947,STS04,V-ONE180177-321570,Y-AECY-1K01908C1,ONE180177,ONE,No
26-Apr-23 1855,UNIT_LOAD,Load,Import,MSCU6008389,STS02,Y-AECY-1A00604C1,V-ONE180177-590389,ONE180177,ONE,No
26-Apr-23 1941,UNIT_LOAD,Load,Import,CMAU6008624,STS05,Y-AECY-1L02702C1,V-ONE180177-685468,ONE180177,ONE,No
26-Apr-23 2119,UNIT_DISCHARGE,Discharge,Export,MAEU6003996,STS04,V-MSC180033-622612,Y-AECY-1G00401C1,MSC180033,ONE,No
26-Apr-23 2120,UNIT_LOAD,Load,Import,TRLU6005782,STS06,Y-AECY-1F03103C1,V-MSC180033-288919,MSC180033,ONE,Yes
26-Apr-23 2121,UNIT_LOAD,Load,Transship,CMAU6002770,STS06,Y-AECY-1K02707C1,V-MSC180033-351813,MSC180033,ONE,No
26-Apr-23 2122,UNIT_DISCHARGE,Discharge,Export,CMAU6006352,STS01,V-MSC180033-691552,Y-AECY-1G01702C2,MSC180033,ONE,No
26-Apr-23 2123,UNIT_RESTOW,Restow,Export,HLCU6003623,STS06,Y-AECY-DMY01803C1,Y-AECY-1G00508C1,MSC180033,ONE,No
26-Apr-23 2124,UNIT_LOAD,Load,Transship,OOLU6002603,STS03,Y-AECY-1G03106C1,V-MSC180033-426063,MSC180033,ONE,No
26-Apr-23 2125,UNIT_LOAD,Load,Transship,CMAU6006261,STS03,Y-AECY-1F03808C1,V-MSC180033-815192,MSC180033,ONE,No
26-Apr-23 2125,UNIT_DISCHARGE,Discharge,Export,HLCU6005536,STS04,V-MSC180033-965303,Y-AECY-1G01508C1,MSC180033,ONE,No
26-Apr-23 2126,UNIT_LOAD,Load,Export,ONEY6001210,STS01,Y-AECY-1G02309C1,V-MSC180033-159934,MSC180033,ONE,No
26-Apr-23 2127,UNIT_RESTOW,Restow,Export,OOLU6002697,STS01,Y-AECY-1K02610C1,Y-AECY-1G00302C1,MSC180033,ONE,No
26-Apr-23 2128,UNIT_DISCHARGE,Discharge,Export,CMAU6004295,STS06,V-MSC180033-738974,Y-AECY-1G00205C2,MSC180033,ONE,No
26-Apr-23 2129,UNIT_DISCHARGE,Discharge,Transship,HLCU6006353,STS03,V-MSC180033-136247,Y-AECY-1G01502C1,MSC180033,ONE,Yes
26-Apr-23 2130,UNIT_DISCHARGE,Discharge,Export,CMAU6000247,STS04,V-MSC180033-777674,Y-AECY-1G02306C1,MSC180033,ONE,No
26-Apr-23 2131,UNIT_DISCHARGE,Discharge,Transship,HLCU6002397,STS01,V-MSC180033-341316,Y-AECY-1G00204C1,MSC180033,ONE,No
26-Apr-23 2132,UNIT_DISCHARGE,Discharge,Export,ONEY6003683,STS03,V-MSC180033-809071,Y-AECY-1G01905C1,MSC180033,ONE,No
26-Apr-23 2133,UNIT_LOAD,Load,Transship,HLCU6001164,STS01,Y-AECY-1G00808C1,V-MSC180033-535580,MSC180033,ONE,No
26-Apr-23 2134,UNIT_LOAD,Load,Transship,CMAU6002914,STS03,Y-AECY-DMY02202C1,V-MSC180033-998728,MSC180033,ONE,No
26-Apr-23 2134,UNIT_LOAD,Load,Import,HLCU6003247,STS03,Y-AECY-1K01402C1,V-MSC180033-712908,MSC180033,ONE,No
26-Apr-23 2135,UNIT_LOAD,Load,Transship,MSCU6006044,STS06,Y-AECY-DMY01607C1,V-MSC180033-250078,MSC180033,ONE,Yes
26-Apr-23 2136,UNIT_DISCHARGE,Discharge,Import,MSCU6001877,STS04,V-MSC180033-635880,Y-AECY-1G03408C1,MSC180033,ONE,No
26-Apr-23 2137,UNIT_RESTOW,Restow,Transship,OOLU6001541,STS06,Y-AECY-1L02003C1,Y-AECY-1F03402C1,MSC180033,ONE,No
26-Apr-23 2138,UNIT_LOAD,Load,Import,MAEU6000999,STS03,Y-AECY-DMY02407C1,V-MSC180033-579638,MSC180033,ONE,Yes
26-Apr-23 2139,UNIT_DISCHARGE,Discharge,Import,OOLU6005885,STS01,V-MSC180033-445075,Y-AECY-1G00410C1,MSC180033,ONE,No
26-Apr-23 2140,UNIT_DISCHARGE,Discharge,Transship,TRLU6003345,STS04,V-MSC180033-197848,Y-AECY-1G03008C1,MSC180033,ONE,No
26-Apr-23 2141,UNIT_DISCHARGE,Discharge,Import,TRLU6006354,STS03,V-MSC180033-590137,Y-AECY-1G00401C2,MSC180033,ONE,No
26-Apr-23 2142,UNIT_DISCHARGE,Discharge,Transship,GCXU6003629,STS01,V-MSC180033-668982,Y-AECY-1G00906C1,MSC180033,ONE,No
26-Apr-23 2142,UNIT_LOAD,Load,Import,MSCU6001877,STS03,Y-AECY-1L00405C2,V-MSC180033-763711,MSC180033,ONE,Yes
26-Apr-23 2144,UNIT_DISCHARGE,Discharge,Export,GCXU6002239,STS03,V-MSC180033-636294,Y-AECY-1G02902C1,MSC180033,ONE,No
26-Apr-23 2144,UNIT_DISCHARGE,Discharge,Transship,ONEY6005425,STS06,V-MSC180033-858908,Y-AECY-1G03603C1,MSC180033,ONE,No
26-Apr-23 2145,UNIT_DISCHARGE,Discharge,Export,GCXU6006355,STS04,V-MSC180033-162108,Y-AECY-1G03004C1,MSC180033,ONE,No
26-Apr-23 2146,UNIT_LOAD,Load,Export,HLCU6006247,STS03,Y-AECY-1L01002C1,V-MSC180033-277143,MSC180033,ONE,Yes
26-Apr-23 2147,UNIT_LOAD,Load,Import,OOLU6000005,STS04,Y-AECY-1F02309C1,V-MSC180033-610776,MSC180033,ONE,No
26-Apr-23 2148,UNIT_DISCHARGE,Discharge,Import,MSCU6006180,STS06,V-MSC180033-556537,Y-AECY-1G00201C1,MSC180033,ONE,Yes
26-Apr-23 2149,UNIT_DISCHARGE,Discharge,Import,ONEY6001205,STS04,V-MSC180033-592752,Y-AECY-1G03606C2,MSC180033,ONE,No
26-Apr-23 2150,UNIT_DISCHARGE,Discharge,Import,GCXU6005446,STS03,V-MSC180033-971252,Y-AECY-1G02803C1,MSC180033,ONE,No
26-Apr-23 2151,UNIT_LOAD,Load,Export,HLCU6004638,STS06,Y-AECY-1G03210C1,V-MSC180033-693865,MSC180033,ONE,Yes
26-Apr-23 2151,UNIT_LOAD,Load,Import,MSCU6005794,STS03,Y-AECY-1L01807C1,V-MSC180033-992690,MSC180033,ONE,Yes
26-Apr-23 2153,UNIT_LOAD,Load,Export,MSCU6005140,STS01,Y-AECY-1G02605C1,V-MSC180033-534445,MSC180033,ONE,No
26-Apr-23 2153,UNIT_DISCHARGE,Discharge,Import,HLCU6003000,STS03,V-MSC180033-879997,Y-AECY-1G00409C1,MSC180033,ONE,No
26-Apr-23 2154,UNIT_LOAD,Load,Export,CMAU6003536,STS06,Y-AECY-1F03805C1,V-MSC180033-802763,MSC180033,ONE,No
26-Apr-23 2155,UNIT_LOAD,Load,Transship,GCXU6006104,STS03,Y-AECY-DMY02009C1,V-MSC180033-586304,MSC180033,ONE,No
26-Apr-23 2156,UNIT_RESTOW,Restow,Export,GCXU6000193,STS01,Y-AECY-DMY04002C1,Y-AECY-1G01505C1,MSC180033,ONE,No
26-Apr-23 2157,UNIT_LOAD,Load,Transship,TRLU6004134,STS04,Y-AECY-1K03102C1,V-MSC180033-747080,MSC180033,ONE,No
26-Apr-23 2158,UNIT_LOAD,Load,Transship,TRLU6006293,STS03,Y-AECY-1L03905C1,V-MSC180033-905518,MSC180033,ONE,Yes
26-Apr-23 2159,UNIT_LOAD,Load,Transship,HLCU6004425,STS06,Y-AECY-DMY01707C1,V-MSC180033-303182,MSC180033,ONE,No
26-Apr-23 2200,UNIT_LOAD,Load,Transship,GCXU6006143,STS06,Y-AECY-DMY00201C1,V-MSC180033-634225,MSC180033,ONE,No
26-Apr-23 2201,UNIT_LOAD,Load,Import,ONEY6006053,STS04,Y-AECY-1G02204C1,V-MSC180033-853969,MSC180033,ONE,No
26-Apr-23 2201,UNIT_DISCHARGE,Discharge,Import,MSCU6000676,STS06,V-MSC180033-180993,Y-AECY-1G03006C1,MSC180033,ONE,Yes
26-Apr-23 2202,UNIT_LOAD,Load,Export,MSCU6006186,STS01,Y-AECY-1F00506C1,V-MSC180033-257764,MSC180033,ONE,Yes
